"log_date"	"app_name"	"user_id"	"payment"
"2013-09-12"	"game-01"	698195	81
"2013-09-12"	"game-01"	698195	1333
"2013-09-12"	"game-01"	69575	486
"2013-09-12"	"game-01"	644534	81
"2013-09-12"	"game-01"	696807	243
"2013-09-12"	"game-01"	804005	1333
"2013-09-12"	"game-01"	748904	243
"2013-09-12"	"game-01"	921809	243
"2013-09-12"	"game-01"	313422	81
"2013-09-12"	"game-01"	430129	81
"2013-09-12"	"game-01"	275677	81
"2013-09-12"	"game-01"	898846	405
"2013-09-12"	"game-01"	11128	162
"2013-09-12"	"game-01"	526252	162
"2013-09-12"	"game-01"	526252	571
"2013-09-12"	"game-01"	600591	162
"2013-09-12"	"game-01"	130378	81
"2013-09-12"	"game-01"	758971	81
"2013-09-12"	"game-01"	701638	81
"2013-09-12"	"game-01"	119720	81
"2013-09-12"	"game-01"	259233	571
"2013-09-12"	"game-01"	411347	1333
"2013-09-12"	"game-01"	811863	81
"2013-09-12"	"game-01"	905336	81
