"log_date","app_name","action_name","user_id","count"
"28731783","game-01","battle",565,1
"28731783","game-01","battle",565,1
"28731783","game-01","battle",565,1
"28731783","game-01","battle",565,6
"28731783","game-01","battle",565,1
"28731783","game-01","battle",565,1
"28731783","game-01","battle",565,1
"28731783","game-01","battle",565,1
"28731783","game-01","battle",565,1
"28731783","game-01","battle",565,1
"28731783","game-01","battle",565,1
"28731783","game-01","battle",565,1
"28731783","game-01","battle",565,1
"28731783","game-01","battle",565,3
"28731783","game-01","battle",565,1
"28731783","game-01","battle",565,1
