"log_date","app_name","action_name","user_id","battle_count"
"702331701","game-01","battle",783,2
"702331701","game-01","battle",783,1
"702331701","game-01","battle",783,1
"702331701","game-01","battle",783,2
"702331701","game-01","battle",783,1
"702331701","game-01","battle",783,2
"702331701","game-01","battle",783,3
"702331701","game-01","battle",783,1
"702331701","game-01","battle",783,1
"702331701","game-01","battle",783,3
"702331701","game-01","battle",783,1
"702331701","game-01","battle",783,5
"702331701","game-01","battle",783,1
"702331701","game-01","battle",783,1
