"log_date"	"app_name"	"user_id"	"payment"
"2013-08-29"	"game-01"	106832	567
"2013-08-29"	"game-01"	106832	162
"2013-08-29"	"game-01"	804005	571
"2013-08-29"	"game-01"	34792	405
"2013-08-29"	"game-01"	748904	81
"2013-08-29"	"game-01"	748904	81
"2013-08-29"	"game-01"	484271	81
"2013-08-29"	"game-01"	819151	81
"2013-08-29"	"game-01"	275677	162
"2013-08-29"	"game-01"	275677	243
"2013-08-29"	"game-01"	275677	571
"2013-08-29"	"game-01"	275677	81
"2013-08-29"	"game-01"	859668	81
"2013-08-29"	"game-01"	826697	571
"2013-08-29"	"game-01"	826697	324
"2013-08-29"	"game-01"	625542	81
"2013-08-29"	"game-01"	259233	162
"2013-08-29"	"game-01"	733887	162
"2013-08-29"	"game-01"	378422	243
"2013-08-29"	"game-01"	249327	81
"2013-08-29"	"game-01"	11595	162
