"log_date"	"app_name"	"user_id"	"payment"
"2013-06-26"	"game-01"	698195	2571
"2013-06-26"	"game-01"	183356	571
"2013-06-26"	"game-01"	183356	571
"2013-06-26"	"game-01"	183356	405
"2013-06-26"	"game-01"	183356	162
"2013-06-26"	"game-01"	23929	81
"2013-06-26"	"game-01"	804005	162
"2013-06-26"	"game-01"	804005	1333
"2013-06-26"	"game-01"	407267	571
"2013-06-26"	"game-01"	692383	81
"2013-06-26"	"game-01"	692383	571
"2013-06-26"	"game-01"	624012	81
"2013-06-26"	"game-01"	292648	162
"2013-06-26"	"game-01"	499026	81
"2013-06-26"	"game-01"	426884	1333
"2013-06-26"	"game-01"	266848	2571
"2013-06-26"	"game-01"	266848	571
"2013-06-26"	"game-01"	549194	81
"2013-06-26"	"game-01"	549194	405
"2013-06-26"	"game-01"	549194	571
"2013-06-26"	"game-01"	638631	405
