"log_date"	"app_name"	"user_id"	"payment"
"2013-09-10"	"game-01"	106832	571
"2013-09-10"	"game-01"	183356	1429
"2013-09-10"	"game-01"	183356	571
"2013-09-10"	"game-01"	183356	1944
"2013-09-10"	"game-01"	696807	571
"2013-09-10"	"game-01"	696807	333
"2013-09-10"	"game-01"	184158	333
"2013-09-10"	"game-01"	184158	2858
"2013-09-10"	"game-01"	5332	1333
"2013-09-10"	"game-01"	473727	1429
"2013-09-10"	"game-01"	473727	2571
"2013-09-10"	"game-01"	692383	333
"2013-09-10"	"game-01"	484271	2571
"2013-09-10"	"game-01"	430129	81
"2013-09-10"	"game-01"	430129	81
"2013-09-10"	"game-01"	138461	81
"2013-09-10"	"game-01"	574199	243
"2013-09-10"	"game-01"	49270	1429
"2013-09-10"	"game-01"	649489	162
"2013-09-10"	"game-01"	600591	1429
"2013-09-10"	"game-01"	526184	81
"2013-09-10"	"game-01"	5989	1429
"2013-09-10"	"game-01"	625542	81
"2013-09-10"	"game-01"	625542	666
"2013-09-10"	"game-01"	625542	243
"2013-09-10"	"game-01"	53312	324
"2013-09-10"	"game-01"	989282	324
"2013-09-10"	"game-01"	69430	1333
"2013-09-10"	"game-01"	259233	333
"2013-09-10"	"game-01"	337754	81
"2013-09-10"	"game-01"	966836	1429
