"log_date"	"app_name"	"user_id"	"payment"
"2013-07-18"	"game-01"	776853	162
"2013-07-18"	"game-01"	776853	1333
"2013-07-18"	"game-01"	698195	1333
"2013-07-18"	"game-01"	698195	1333
"2013-07-18"	"game-01"	804005	1333
"2013-07-18"	"game-01"	692383	81
"2013-07-18"	"game-01"	99774	81
"2013-07-18"	"game-01"	601441	81
"2013-07-18"	"game-01"	535124	81
"2013-07-18"	"game-01"	720183	243
"2013-07-18"	"game-01"	720183	162
"2013-07-18"	"game-01"	402866	162
"2013-07-18"	"game-01"	285333	81
"2013-07-18"	"game-01"	211199	81
