"log_date","app_name","action_name","user_id","count"
"2013-07-04","game-01","help",13,20
"2013-07-04","game-01","help",24,14
"2013-07-04","game-01","help",44,20
"2013-07-04","game-01","help",133,69
"2013-07-04","game-01","help",164,17
"2013-07-04","game-01","help",204,49
"2013-07-04","game-01","help",301,37
"2013-07-04","game-01","help",377,30
"2013-07-04","game-01","help",457,6
"2013-07-04","game-01","help",458,15
"2013-07-04","game-01","help",480,4
"2013-07-04","game-01","help",484,13
"2013-07-04","game-01","help",692,48
"2013-07-04","game-01","help",778,4
"2013-07-04","game-01","help",851,2
"2013-07-04","game-01","help",941,3
"2013-07-04","game-01","help",952,1
"2013-07-04","game-01","help",972,9
"2013-07-04","game-01","help",974,3
"2013-07-04","game-01","help",999,9
"2013-07-04","game-01","help",1104,1
"2013-07-04","game-01","help",1107,2
"2013-07-04","game-01","help",1143,20
"2013-07-04","game-01","help",1158,40
"2013-07-04","game-01","help",1184,44
"2013-07-04","game-01","help",1269,15
"2013-07-04","game-01","help",1369,2
"2013-07-04","game-01","help",1391,2
"2013-07-04","game-01","help",1410,4
"2013-07-04","game-01","help",1469,9
"2013-07-04","game-01","help",1481,5
"2013-07-04","game-01","help",1484,30
"2013-07-04","game-01","help",1590,6
"2013-07-04","game-01","help",1596,3
"2013-07-04","game-01","help",1636,6
"2013-07-04","game-01","help",1661,1
"2013-07-04","game-01","help",1775,7
"2013-07-04","game-01","help",1789,6
"2013-07-04","game-01","help",1818,5
"2013-07-04","game-01","help",1870,29
"2013-07-04","game-01","help",1940,28
"2013-07-04","game-01","help",2021,4
"2013-07-04","game-01","help",2060,13
"2013-07-04","game-01","help",2075,21
"2013-07-04","game-01","help",2087,10
"2013-07-04","game-01","help",2155,4
"2013-07-04","game-01","help",2163,3
"2013-07-04","game-01","help",2167,56
"2013-07-04","game-01","help",2181,4
"2013-07-04","game-01","help",2185,3
"2013-07-04","game-01","help",2190,8
"2013-07-04","game-01","help",2191,11
"2013-07-04","game-01","help",2197,1
"2013-07-04","game-01","help",2202,15
"2013-07-04","game-01","help",2214,5
"2013-07-04","game-01","help",2258,7
"2013-07-04","game-01","help",2262,4
"2013-07-04","game-01","help",2344,28
"2013-07-04","game-01","help",2353,7
"2013-07-04","game-01","help",2359,15
"2013-07-04","game-01","help",2364,1
"2013-07-04","game-01","help",2395,9
"2013-07-04","game-01","help",2398,4
"2013-07-04","game-01","help",2480,4
"2013-07-04","game-01","help",2484,4
"2013-07-04","game-01","help",2495,17
"2013-07-04","game-01","help",2501,4
"2013-07-04","game-01","help",2504,5
"2013-07-04","game-01","help",2509,12
"2013-07-04","game-01","help",2510,4
"2013-07-04","game-01","help",2591,3
"2013-07-04","game-01","help",2592,5
"2013-07-04","game-01","help",2640,5
"2013-07-04","game-01","help",2655,7
"2013-07-04","game-01","help",2668,7
"2013-07-04","game-01","help",2675,11
"2013-07-04","game-01","help",2677,1
"2013-07-04","game-01","help",2678,8
"2013-07-04","game-01","help",2680,1
"2013-07-04","game-01","help",2681,67
"2013-07-04","game-01","help",2682,13
"2013-07-04","game-01","help",2685,8
"2013-07-04","game-01","help",2688,1
"2013-07-04","game-01","help",2689,1
"2013-07-04","game-01","help",2690,2
