"log_date"	"app_name"	"user_id"	"payment"
"2013-10-07"	"game-01"	106832	571
"2013-10-07"	"game-01"	106832	81
"2013-10-07"	"game-01"	698195	1429
"2013-10-07"	"game-01"	698195	333
"2013-10-07"	"game-01"	698195	81
"2013-10-07"	"game-01"	696807	333
"2013-10-07"	"game-01"	696807	571
"2013-10-07"	"game-01"	696807	81
"2013-10-07"	"game-01"	748904	333
"2013-10-07"	"game-01"	484271	2571
"2013-10-07"	"game-01"	484271	1429
"2013-10-07"	"game-01"	432284	333
"2013-10-07"	"game-01"	432284	81
"2013-10-07"	"game-01"	430129	666
"2013-10-07"	"game-01"	430129	162
"2013-10-07"	"game-01"	829650	1429
"2013-10-07"	"game-01"	143553	333
"2013-10-07"	"game-01"	600591	1429
"2013-10-07"	"game-01"	600591	324
"2013-10-07"	"game-01"	130378	81
"2013-10-07"	"game-01"	142777	81
"2013-10-07"	"game-01"	259233	1429
"2013-10-07"	"game-01"	148618	162
"2013-10-07"	"game-01"	148618	571
"2013-10-07"	"game-01"	958857	571
