"log_date","app_name","action_name","user_id","battle_count"
"705084001","game-01","battle",2780,96
"705084001","game-01","battle",2780,1
"705084001","game-01","battle",2780,1
"705084001","game-01","battle",2780,2
"705084001","game-01","battle",2780,1
"705084001","game-01","battle",2780,3
"705084001","game-01","battle",2780,25
"705084001","game-01","battle",2780,1
"705084001","game-01","battle",2780,1
"705084001","game-01","battle",2780,1
"705084001","game-01","battle",2780,1
"705084001","game-01","battle",2780,1
"705084001","game-01","battle",2780,1
"705084001","game-01","battle",2780,1
"705084001","game-01","battle",2780,1
"705084001","game-01","battle",2780,1
"705084001","game-01","battle",2780,1
"705084001","game-01","battle",2780,1
"705084001","game-01","battle",2780,1
"705084001","game-01","battle",2780,6
"705084001","game-01","battle",2780,1
"705084001","game-01","battle",2780,1
"705084001","game-01","battle",2780,1
"705084001","game-01","battle",2780,1
"705084001","game-01","battle",2780,1
"705084001","game-01","battle",2780,1
"705084001","game-01","battle",2780,1
"705084001","game-01","battle",2780,1
"705084001","game-01","battle",2780,4
"705084001","game-01","battle",2780,1
"705084001","game-01","battle",2780,5
"705084001","game-01","battle",2780,1
"705084001","game-01","battle",2780,1
"705084001","game-01","battle",2780,1
"705084001","game-01","battle",2780,1
"705084001","game-01","battle",2780,1
"705084001","game-01","battle",2780,13
"705084001","game-01","battle",2780,3
"705084001","game-01","battle",2780,1
"705084001","game-01","battle",2780,1
"705084001","game-01","battle",2780,1
"705084001","game-01","battle",2780,2
"705084001","game-01","battle",2780,1
"705084001","game-01","battle",2780,9
"705084001","game-01","battle",2780,1
"705084001","game-01","battle",2780,1
"705084001","game-01","battle",2780,1
"705084001","game-01","battle",2780,5
"705084001","game-01","battle",2780,1
"705084001","game-01","battle",2780,1
"705084001","game-01","battle",2780,1
"705084001","game-01","battle",2780,1
"705084001","game-01","battle",2780,1
"705084001","game-01","battle",2780,1
"705084001","game-01","battle",2780,2
"705084001","game-01","battle",2780,1
"705084001","game-01","battle",2780,3
"705084001","game-01","battle",2780,1
"705084001","game-01","battle",2780,1
"705084001","game-01","battle",2780,1
"705084001","game-01","battle",2780,1
"705084001","game-01","battle",2780,6
"705084001","game-01","battle",2780,1
"705084001","game-01","battle",2780,2
"705084001","game-01","battle",2780,1
"705084001","game-01","battle",2780,1
"705084001","game-01","battle",2780,1
"705084001","game-01","battle",2780,1
"705084001","game-01","battle",2780,1
"705084001","game-01","battle",2780,2
"705084001","game-01","battle",2780,1
"705084001","game-01","battle",2780,1
"705084001","game-01","battle",2780,1
"705084001","game-01","battle",2780,1
"705084001","game-01","battle",2780,1
"705084001","game-01","battle",2780,10
"705084001","game-01","battle",2780,1
"705084001","game-01","battle",2780,1
"705084001","game-01","battle",2780,1
"705084001","game-01","battle",2780,1
"705084001","game-01","battle",2780,1
"705084001","game-01","battle",2780,1
"705084001","game-01","battle",2780,1
"705084001","game-01","battle",2780,1
"705084001","game-01","battle",2780,1
"705084001","game-01","battle",2780,1
"705084001","game-01","battle",2780,1
"705084001","game-01","battle",2780,7
"705084001","game-01","battle",2780,1
"705084001","game-01","battle",2780,4
"705084001","game-01","battle",2780,1
"705084001","game-01","battle",2780,1
"705084001","game-01","battle",2780,1
"705084001","game-01","battle",2780,1
"705084001","game-01","battle",2780,1
"705084001","game-01","battle",2780,2
"705084001","game-01","battle",2780,5
"705084001","game-01","battle",2780,1
"705084001","game-01","battle",2780,1
"705084001","game-01","battle",2780,1
"705084001","game-01","battle",2780,1
"705084001","game-01","battle",2780,1
"705084001","game-01","battle",2780,6
"705084001","game-01","battle",2780,1
"705084001","game-01","battle",2780,2
"705084001","game-01","battle",2780,1
"705084001","game-01","battle",2780,1
"705084001","game-01","battle",2780,1
"705084001","game-01","battle",2780,1
"705084001","game-01","battle",2780,1
"705084001","game-01","battle",2780,1
"705084001","game-01","battle",2780,1
"705084001","game-01","battle",2780,1
"705084001","game-01","battle",2780,1
"705084001","game-01","battle",2780,2
"705084001","game-01","battle",2780,1
"705084001","game-01","battle",2780,2
"705084001","game-01","battle",2780,1
"705084001","game-01","battle",2780,1
"705084001","game-01","battle",2780,1
"705084001","game-01","battle",2780,1
"705084001","game-01","battle",2780,3
"705084001","game-01","battle",2780,9
"705084001","game-01","battle",2780,1
"705084001","game-01","battle",2780,1
"705084001","game-01","battle",2780,4
"705084001","game-01","battle",2780,1
"705084001","game-01","battle",2780,1
"705084001","game-01","battle",2780,1
"705084001","game-01","battle",2780,6
"705084001","game-01","battle",2780,4
"705084001","game-01","battle",2780,6
"705084001","game-01","battle",2780,4
"705084001","game-01","battle",2780,2
"705084001","game-01","battle",2780,1
"705084001","game-01","battle",2780,1
"705084001","game-01","battle",2780,1
"705084001","game-01","battle",2780,1
"705084001","game-01","battle",2780,6
"705084001","game-01","battle",2780,2
"705084001","game-01","battle",2780,3
"705084001","game-01","battle",2780,2
"705084001","game-01","battle",2780,2
"705084001","game-01","battle",2780,1
"705084001","game-01","battle",2780,1
"705084001","game-01","battle",2780,1
"705084001","game-01","battle",2780,1
"705084001","game-01","battle",2780,5
"705084001","game-01","battle",2780,1
"705084001","game-01","battle",2780,1
"705084001","game-01","battle",2780,6
"705084001","game-01","battle",2780,2
"705084001","game-01","battle",2780,1
"705084001","game-01","battle",2780,1
"705084001","game-01","battle",2780,1
"705084001","game-01","battle",2780,1
