"log_date","app_name","action_name","user_id","battle_count"
"705088701","game-01","battle",2781,2
"705088701","game-01","battle",2781,1
"705088701","game-01","battle",2781,1
"705088701","game-01","battle",2781,7
"705088701","game-01","battle",2781,1
"705088701","game-01","battle",2781,2
"705088701","game-01","battle",2781,1
"705088701","game-01","battle",2781,1
"705088701","game-01","battle",2781,1
"705088701","game-01","battle",2781,1
"705088701","game-01","battle",2781,1
"705088701","game-01","battle",2781,2
"705088701","game-01","battle",2781,4
"705088701","game-01","battle",2781,2
"705088701","game-01","battle",2781,1
"705088701","game-01","battle",2781,1
"705088701","game-01","battle",2781,1
"705088701","game-01","battle",2781,1
"705088701","game-01","battle",2781,1
"705088701","game-01","battle",2781,8
"705088701","game-01","battle",2781,1
"705088701","game-01","battle",2781,2
"705088701","game-01","battle",2781,1
"705088701","game-01","battle",2781,1
"705088701","game-01","battle",2781,1
"705088701","game-01","battle",2781,1
"705088701","game-01","battle",2781,9
"705088701","game-01","battle",2781,1
"705088701","game-01","battle",2781,3
"705088701","game-01","battle",2781,2
"705088701","game-01","battle",2781,3
"705088701","game-01","battle",2781,3
"705088701","game-01","battle",2781,1
"705088701","game-01","battle",2781,3
"705088701","game-01","battle",2781,1
"705088701","game-01","battle",2781,3
"705088701","game-01","battle",2781,1
"705088701","game-01","battle",2781,1
"705088701","game-01","battle",2781,1
"705088701","game-01","battle",2781,1
"705088701","game-01","battle",2781,1
"705088701","game-01","battle",2781,1
