"log_date"	"app_name"	"user_id"	"payment"
"2013-08-30"	"game-01"	776853	1333
"2013-08-30"	"game-01"	106832	571
"2013-08-30"	"game-01"	106832	571
"2013-08-30"	"game-01"	106832	324
"2013-08-30"	"game-01"	106832	81
"2013-08-30"	"game-01"	106832	243
"2013-08-30"	"game-01"	106832	1333
"2013-08-30"	"game-01"	343705	81
"2013-08-30"	"game-01"	219501	571
"2013-08-30"	"game-01"	278989	324
"2013-08-30"	"game-01"	278989	571
"2013-08-30"	"game-01"	278989	243
"2013-08-30"	"game-01"	278989	243
"2013-08-30"	"game-01"	484271	1333
"2013-08-30"	"game-01"	484271	648
"2013-08-30"	"game-01"	711765	1333
"2013-08-30"	"game-01"	711765	571
"2013-08-30"	"game-01"	819151	324
"2013-08-30"	"game-01"	172189	81
"2013-08-30"	"game-01"	644914	81
"2013-08-30"	"game-01"	644914	81
"2013-08-30"	"game-01"	829650	81
"2013-08-30"	"game-01"	143553	571
"2013-08-30"	"game-01"	986582	81
"2013-08-30"	"game-01"	649489	81
"2013-08-30"	"game-01"	649489	243
"2013-08-30"	"game-01"	826697	486
"2013-08-30"	"game-01"	826697	81
"2013-08-30"	"game-01"	625542	162
"2013-08-30"	"game-01"	625542	162
"2013-08-30"	"game-01"	535124	81
"2013-08-30"	"game-01"	535124	81
"2013-08-30"	"game-01"	989282	81
"2013-08-30"	"game-01"	981360	243
"2013-08-30"	"game-01"	249327	162
