"log_date","app_name","action_name","user_id","count"
"2013-07-05","game-01","battle",2167,1
"2013-07-05","game-01","battle",2167,1
"2013-07-05","game-01","battle",2167,7
"2013-07-05","game-01","battle",941,1
"2013-07-05","game-01","battle",13,1
"2013-07-05","game-01","battle",13,1
"2013-07-05","game-01","battle",13,1
"2013-07-05","game-01","battle",13,1
"2013-07-05","game-01","battle",2075,1
"2013-07-05","game-01","battle",2075,1
"2013-07-05","game-01","battle",2678,1
"2013-07-05","game-01","battle",2678,1
