"log_date"	"app_name"	"user_id"	"payment"
"2013-10-29"	"game-01"	476345	95
"2013-10-29"	"game-01"	401184	95
"2013-10-29"	"game-01"	696807	95
"2013-10-29"	"game-01"	150752	1524
"2013-10-29"	"game-01"	150752	667
"2013-10-29"	"game-01"	18886	475
"2013-10-29"	"game-01"	484271	2952
"2013-10-29"	"game-01"	484271	1619
"2013-10-29"	"game-01"	611618	190
"2013-10-29"	"game-01"	611618	762
"2013-10-29"	"game-01"	196570	285
"2013-10-29"	"game-01"	529714	381
"2013-10-29"	"game-01"	630305	95
"2013-10-29"	"game-01"	630305	95
"2013-10-29"	"game-01"	257225	95
"2013-10-29"	"game-01"	257225	285
"2013-10-29"	"game-01"	401902	1330
"2013-10-29"	"game-01"	401902	1619
"2013-10-29"	"game-01"	696594	381
"2013-10-29"	"game-01"	696594	2952
"2013-10-29"	"game-01"	259233	1524
"2013-10-29"	"game-01"	632242	190
