"log_date"	"app_name"	"user_id"	"payment"
"2013-10-06"	"game-01"	483106	81
"2013-10-06"	"game-01"	748904	162
"2013-10-06"	"game-01"	5332	1333
"2013-10-06"	"game-01"	692383	81
"2013-10-06"	"game-01"	692383	162
"2013-10-06"	"game-01"	692383	324
"2013-10-06"	"game-01"	887549	162
"2013-10-06"	"game-01"	983814	81
"2013-10-06"	"game-01"	430129	81
"2013-10-06"	"game-01"	290280	81
"2013-10-06"	"game-01"	757513	81
"2013-10-06"	"game-01"	930157	81
"2013-10-06"	"game-01"	257225	162
"2013-10-06"	"game-01"	942127	81
"2013-10-06"	"game-01"	401902	5142
"2013-10-06"	"game-01"	401902	324
"2013-10-06"	"game-01"	401902	1333
"2013-10-06"	"game-01"	401902	1333
"2013-10-06"	"game-01"	401902	243
"2013-10-06"	"game-01"	600591	571
"2013-10-06"	"game-01"	600591	2571
"2013-10-06"	"game-01"	600591	162
"2013-10-06"	"game-01"	600591	1333
"2013-10-06"	"game-01"	919280	81
"2013-10-06"	"game-01"	696594	81
"2013-10-06"	"game-01"	696594	81
"2013-10-06"	"game-01"	625542	162
"2013-10-06"	"game-01"	625542	81
"2013-10-06"	"game-01"	678417	571
"2013-10-06"	"game-01"	259233	162
"2013-10-06"	"game-01"	259233	1333
"2013-10-06"	"game-01"	981360	1333
"2013-10-06"	"game-01"	958857	1333
