"log_date"	"app_name"	"user_id"	"payment"
"2013-06-20"	"game-01"	5332	162
"2013-06-20"	"game-01"	5332	1333
"2013-06-20"	"game-01"	158918	81
"2013-06-20"	"game-01"	539596	1333
"2013-06-20"	"game-01"	86540	571
"2013-06-20"	"game-01"	49270	81
"2013-06-20"	"game-01"	49270	162
"2013-06-20"	"game-01"	49270	162
"2013-06-20"	"game-01"	266848	81
"2013-06-20"	"game-01"	266848	81
"2013-06-20"	"game-01"	458026	571
"2013-06-20"	"game-01"	69430	1333
"2013-06-20"	"game-01"	326860	81
"2013-06-20"	"game-01"	326860	405
"2013-06-20"	"game-01"	194248	1333
