"log_date"	"app_name"	"user_id"	"payment"
"2013-10-19"	"game-01"	233368	95
"2013-10-19"	"game-01"	233368	95
"2013-10-19"	"game-01"	224645	95
"2013-10-19"	"game-01"	184158	95
"2013-10-19"	"game-01"	748904	95
"2013-10-19"	"game-01"	473727	1619
"2013-10-19"	"game-01"	692383	667
"2013-10-19"	"game-01"	711765	1524
"2013-10-19"	"game-01"	709249	95
"2013-10-19"	"game-01"	709249	667
"2013-10-19"	"game-01"	21223	95
"2013-10-19"	"game-01"	819151	1524
"2013-10-19"	"game-01"	923467	95
"2013-10-19"	"game-01"	570270	95
"2013-10-19"	"game-01"	570270	1619
"2013-10-19"	"game-01"	430129	285
"2013-10-19"	"game-01"	549927	190
"2013-10-19"	"game-01"	549927	667
"2013-10-19"	"game-01"	120216	95
"2013-10-19"	"game-01"	254325	95
"2013-10-19"	"game-01"	772769	95
"2013-10-19"	"game-01"	772769	95
"2013-10-19"	"game-01"	600591	95
"2013-10-19"	"game-01"	600591	380
"2013-10-19"	"game-01"	99774	1619
"2013-10-19"	"game-01"	625542	95
"2013-10-19"	"game-01"	958857	1619
"2013-10-19"	"game-01"	299823	95
"2013-10-19"	"game-01"	299823	95
"2013-10-19"	"game-01"	299823	285
"2013-10-19"	"game-01"	299823	667
