"log_date"	"app_name"	"user_id"	"payment"
"2013-09-20"	"game-01"	776853	1333
"2013-09-20"	"game-01"	106832	2571
"2013-09-20"	"game-01"	698195	1333
"2013-09-20"	"game-01"	183356	571
"2013-09-20"	"game-01"	183356	2187
"2013-09-20"	"game-01"	183356	405
"2013-09-20"	"game-01"	183356	2916
"2013-09-20"	"game-01"	696807	648
"2013-09-20"	"game-01"	483106	486
"2013-09-20"	"game-01"	483106	162
"2013-09-20"	"game-01"	748904	162
"2013-09-20"	"game-01"	767658	81
"2013-09-20"	"game-01"	767658	162
"2013-09-20"	"game-01"	817077	81
"2013-09-20"	"game-01"	923467	1333
"2013-09-20"	"game-01"	430129	243
"2013-09-20"	"game-01"	275677	81
"2013-09-20"	"game-01"	942127	571
"2013-09-20"	"game-01"	942127	81
"2013-09-20"	"game-01"	636668	243
"2013-09-20"	"game-01"	259233	81
"2013-09-20"	"game-01"	733887	81
"2013-09-20"	"game-01"	800232	571
"2013-09-20"	"game-01"	800232	81
"2013-09-20"	"game-01"	800232	81
"2013-09-20"	"game-01"	11595	162
"2013-09-20"	"game-01"	964100	162
