"log_date","app_name","user_id"
"2013-06-24","game-01",1940
"2013-06-24","game-01",2423
"2013-06-24","game-01",2092
"2013-06-24","game-01",2450
"2013-06-24","game-01",2249
"2013-06-24","game-01",1866
"2013-06-24","game-01",1947
"2013-06-24","game-01",2305
"2013-06-24","game-01",2115
"2013-06-24","game-01",2202
"2013-06-24","game-01",2167
"2013-06-24","game-01",2401
"2013-06-24","game-01",24
"2013-06-24","game-01",2191
"2013-06-24","game-01",2395
"2013-06-24","game-01",1590
"2013-06-24","game-01",309
"2013-06-24","game-01",164
"2013-06-24","game-01",44
"2013-06-24","game-01",2467
"2013-06-24","game-01",487
"2013-06-24","game-01",1873
"2013-06-24","game-01",2397
"2013-06-24","game-01",692
"2013-06-24","game-01",1918
"2013-06-24","game-01",851
"2013-06-24","game-01",484
"2013-06-24","game-01",2384
"2013-06-24","game-01",2162
"2013-06-24","game-01",377
"2013-06-24","game-01",2278
"2013-06-24","game-01",1119
"2013-06-24","game-01",2185
"2013-06-24","game-01",2262
"2013-06-24","game-01",2161
"2013-06-24","game-01",1596
"2013-06-24","game-01",2444
"2013-06-24","game-01",457
"2013-06-24","game-01",2087
"2013-06-24","game-01",2155
"2013-06-24","game-01",2062
"2013-06-24","game-01",2377
"2013-06-24","game-01",1672
"2013-06-24","game-01",23
"2013-06-24","game-01",2413
"2013-06-24","game-01",2407
"2013-06-24","game-01",2265
"2013-06-24","game-01",2344
"2013-06-24","game-01",2029
"2013-06-24","game-01",204
"2013-06-24","game-01",941
"2013-06-24","game-01",133
"2013-06-24","game-01",1469
"2013-06-24","game-01",10
"2013-06-24","game-01",13
"2013-06-24","game-01",149
"2013-06-24","game-01",301
"2013-06-24","game-01",778
"2013-06-24","game-01",2102
"2013-06-24","game-01",820
"2013-06-24","game-01",861
"2013-06-24","game-01",912
"2013-06-24","game-01",972
"2013-06-24","game-01",974
"2013-06-24","game-01",999
"2013-06-24","game-01",1107
"2013-06-24","game-01",1128
"2013-06-24","game-01",1143
"2013-06-24","game-01",1158
"2013-06-24","game-01",1167
"2013-06-24","game-01",1184
"2013-06-24","game-01",1269
"2013-06-24","game-01",2398
"2013-06-24","game-01",1369
"2013-06-24","game-01",1396
"2013-06-24","game-01",1398
"2013-06-24","game-01",1481
"2013-06-24","game-01",1484
"2013-06-24","game-01",1516
"2013-06-24","game-01",1636
"2013-06-24","game-01",1676
"2013-06-24","game-01",1775
"2013-06-24","game-01",1789
"2013-06-24","game-01",1855
"2013-06-24","game-01",1870
"2013-06-24","game-01",1917
"2013-06-24","game-01",1919
"2013-06-24","game-01",1921
"2013-06-24","game-01",1995
"2013-06-24","game-01",1998
"2013-06-24","game-01",2021
"2013-06-24","game-01",2060
"2013-06-24","game-01",2063
"2013-06-24","game-01",2075
"2013-06-24","game-01",2317
"2013-06-24","game-01",2118
"2013-06-24","game-01",2125
"2013-06-24","game-01",2163
"2013-06-24","game-01",2165
"2013-06-24","game-01",2181
"2013-06-24","game-01",2190
"2013-06-24","game-01",2197
"2013-06-24","game-01",2214
"2013-06-24","game-01",2241
"2013-06-24","game-01",2243
"2013-06-24","game-01",2258
"2013-06-24","game-01",2287
"2013-06-24","game-01",2289
"2013-06-24","game-01",2302
"2013-06-24","game-01",2320
"2013-06-24","game-01",2322
"2013-06-24","game-01",2328
"2013-06-24","game-01",2336
"2013-06-24","game-01",2353
"2013-06-24","game-01",2359
"2013-06-24","game-01",2361
"2013-06-24","game-01",2364
"2013-06-24","game-01",2390
"2013-06-24","game-01",2392
"2013-06-24","game-01",2393
"2013-06-24","game-01",2394
"2013-06-24","game-01",2396
"2013-06-24","game-01",2399
"2013-06-24","game-01",2400
"2013-06-24","game-01",2402
"2013-06-24","game-01",2403
"2013-06-24","game-01",2404
"2013-06-24","game-01",2405
"2013-06-24","game-01",2406
"2013-06-24","game-01",2408
"2013-06-24","game-01",2409
"2013-06-24","game-01",2410
"2013-06-24","game-01",2411
"2013-06-24","game-01",2412
"2013-06-24","game-01",2414
"2013-06-24","game-01",2415
"2013-06-24","game-01",2416
"2013-06-24","game-01",2417
"2013-06-24","game-01",2418
"2013-06-24","game-01",2419
"2013-06-24","game-01",2420
"2013-06-24","game-01",2421
"2013-06-24","game-01",2422
"2013-06-24","game-01",2424
"2013-06-24","game-01",2425
"2013-06-24","game-01",2426
"2013-06-24","game-01",2427
"2013-06-24","game-01",2428
"2013-06-24","game-01",2429
"2013-06-24","game-01",2430
"2013-06-24","game-01",2431
"2013-06-24","game-01",2432
"2013-06-24","game-01",2433
"2013-06-24","game-01",2434
"2013-06-24","game-01",2435
"2013-06-24","game-01",2436
"2013-06-24","game-01",2437
"2013-06-24","game-01",2438
"2013-06-24","game-01",2439
"2013-06-24","game-01",2440
"2013-06-24","game-01",2441
"2013-06-24","game-01",2442
"2013-06-24","game-01",2443
"2013-06-24","game-01",2445
"2013-06-24","game-01",2446
"2013-06-24","game-01",2447
"2013-06-24","game-01",2448
"2013-06-24","game-01",2449
"2013-06-24","game-01",2451
"2013-06-24","game-01",2452
"2013-06-24","game-01",2453
"2013-06-24","game-01",2454
"2013-06-24","game-01",2455
"2013-06-24","game-01",2456
"2013-06-24","game-01",2457
"2013-06-24","game-01",2458
"2013-06-24","game-01",2459
"2013-06-24","game-01",2460
"2013-06-24","game-01",2461
"2013-06-24","game-01",2462
"2013-06-24","game-01",2463
"2013-06-24","game-01",2464
"2013-06-24","game-01",2465
"2013-06-24","game-01",2466
"2013-06-24","game-01",2468
"2013-06-24","game-01",2469
"2013-06-24","game-01",1818
