"log_date"	"log_hour"	"app_name"	"user_id"	"count"
"2013-08-15"	8	"game-01"	1973	20
"2013-08-15"	23	"game-01"	1973	150
"2013-08-15"	15	"game-01"	1973	47
"2013-08-15"	0	"game-01"	1973	26
"2013-08-15"	4	"game-01"	1973	44
"2013-08-15"	13	"game-01"	4005	96
"2013-08-15"	14	"game-01"	390	7
"2013-08-15"	23	"game-01"	390	46
"2013-08-15"	15	"game-01"	390	81
"2013-08-15"	4	"game-01"	390	25
"2013-08-15"	5	"game-01"	390	95
"2013-08-15"	13	"game-01"	390	55
"2013-08-15"	9	"game-01"	390	6
"2013-08-15"	3	"game-01"	5252	3
"2013-08-15"	1	"game-01"	5252	91
"2013-08-15"	14	"game-01"	5252	4
"2013-08-15"	18	"game-01"	5252	47
"2013-08-15"	16	"game-01"	7273	9
"2013-08-15"	3	"game-01"	6817	129
"2013-08-15"	7	"game-01"	6817	118
"2013-08-15"	23	"game-01"	6817	47
"2013-08-15"	14	"game-01"	6817	55
"2013-08-15"	0	"game-01"	6817	9
"2013-08-15"	23	"game-01"	5105	56
"2013-08-15"	1	"game-01"	5105	46
"2013-08-15"	0	"game-01"	5105	164
"2013-08-15"	22	"game-01"	7257	67
"2013-08-15"	1	"game-01"	677	11
"2013-08-15"	16	"game-01"	7325	125
"2013-08-15"	19	"game-01"	6727	139
"2013-08-15"	6	"game-01"	6956	29
"2013-08-15"	13	"game-01"	441	2
"2013-08-15"	22	"game-01"	5418	28
"2013-08-15"	9	"game-01"	5418	31
"2013-08-15"	6	"game-01"	5765	50
"2013-08-15"	5	"game-01"	5765	67
"2013-08-15"	4	"game-01"	5765	31
"2013-08-15"	2	"game-01"	9253	62
"2013-08-15"	8	"game-01"	5920	198
"2013-08-15"	9	"game-01"	5920	152
"2013-08-15"	7	"game-01"	5920	6
"2013-08-15"	16	"game-01"	9540	21
"2013-08-15"	11	"game-01"	9540	13
"2013-08-15"	2	"game-01"	9540	13
"2013-08-15"	5	"game-01"	9540	14
"2013-08-15"	11	"game-01"	7093	109
"2013-08-15"	10	"game-01"	7093	332
"2013-08-15"	9	"game-01"	7093	9
"2013-08-15"	12	"game-01"	7093	5
"2013-08-15"	7	"game-01"	2554	26
"2013-08-15"	18	"game-01"	2554	106
"2013-08-15"	2	"game-01"	2554	116
"2013-08-15"	8	"game-01"	2554	16
"2013-08-15"	9	"game-01"	2554	8
"2013-08-15"	21	"game-01"	2554	75
"2013-08-15"	22	"game-01"	2554	69
"2013-08-15"	19	"game-01"	2554	12
"2013-08-15"	2	"game-01"	2064	223
"2013-08-15"	1	"game-01"	2064	122
"2013-08-15"	4	"game-01"	2064	29
"2013-08-15"	5	"game-01"	2064	42
"2013-08-15"	3	"game-01"	2064	8
"2013-08-15"	14	"game-01"	2064	46
"2013-08-15"	6	"game-01"	2064	160
"2013-08-15"	21	"game-01"	1905	5
"2013-08-15"	9	"game-01"	5832	4
"2013-08-15"	22	"game-01"	5832	31
"2013-08-15"	5	"game-01"	5832	5
"2013-08-15"	12	"game-01"	5832	13
"2013-08-15"	11	"game-01"	687	3
"2013-08-15"	1	"game-01"	687	13
"2013-08-15"	13	"game-01"	687	1
"2013-08-15"	10	"game-01"	687	18
"2013-08-15"	5	"game-01"	687	63
"2013-08-15"	11	"game-01"	3068	13
"2013-08-15"	5	"game-01"	3068	35
"2013-08-15"	0	"game-01"	3068	104
"2013-08-15"	8	"game-01"	4269	160
"2013-08-15"	9	"game-01"	4269	181
"2013-08-15"	15	"game-01"	4269	52
"2013-08-15"	16	"game-01"	4269	97
"2013-08-15"	14	"game-01"	2123	13
"2013-08-15"	6	"game-01"	2123	87
"2013-08-15"	22	"game-01"	476	4
"2013-08-15"	16	"game-01"	8545	21
"2013-08-15"	17	"game-01"	8545	56
"2013-08-15"	11	"game-01"	8545	7
"2013-08-15"	19	"game-01"	8545	9
"2013-08-15"	12	"game-01"	8545	1
"2013-08-15"	8	"game-01"	8545	8
"2013-08-15"	5	"game-01"	8545	3
"2013-08-15"	3	"game-01"	553	109
"2013-08-15"	14	"game-01"	553	105
"2013-08-15"	13	"game-01"	553	13
"2013-08-15"	16	"game-01"	553	97
"2013-08-15"	13	"game-01"	614	2
"2013-08-15"	14	"game-01"	6929	93
"2013-08-15"	5	"game-01"	6929	12
"2013-08-15"	10	"game-01"	6929	24
"2013-08-15"	23	"game-01"	6929	34
"2013-08-15"	2	"game-01"	6929	102
"2013-08-15"	22	"game-01"	6929	199
"2013-08-15"	0	"game-01"	6929	1
"2013-08-15"	3	"game-01"	6929	109
"2013-08-15"	9	"game-01"	6929	11
"2013-08-15"	12	"game-01"	6929	83
"2013-08-15"	11	"game-01"	6929	90
"2013-08-15"	13	"game-01"	8237	4
"2013-08-15"	4	"game-01"	852	170
"2013-08-15"	21	"game-01"	852	74
"2013-08-15"	18	"game-01"	852	15
"2013-08-15"	13	"game-01"	852	27
"2013-08-15"	0	"game-01"	852	190
"2013-08-15"	5	"game-01"	852	58
"2013-08-15"	16	"game-01"	2435	51
"2013-08-15"	13	"game-01"	8019	43
"2013-08-15"	21	"game-01"	8019	79
"2013-08-15"	6	"game-01"	8019	97
"2013-08-15"	21	"game-01"	5687	136
"2013-08-15"	14	"game-01"	9423	3
"2013-08-15"	12	"game-01"	683	20
"2013-08-15"	10	"game-01"	7194	115
"2013-08-15"	13	"game-01"	7194	95
"2013-08-15"	11	"game-01"	7194	4
"2013-08-15"	9	"game-01"	7194	18
"2013-08-15"	6	"game-01"	6252	27
"2013-08-15"	21	"game-01"	3481	21
"2013-08-15"	16	"game-01"	3481	3
"2013-08-15"	13	"game-01"	3481	21
"2013-08-15"	17	"game-01"	3481	85
"2013-08-15"	6	"game-01"	3481	20
"2013-08-15"	5	"game-01"	3481	24
"2013-08-15"	4	"game-01"	3481	37
"2013-08-15"	15	"game-01"	3481	19
"2013-08-15"	3	"game-01"	3481	5
"2013-08-15"	0	"game-01"	2254	7
"2013-08-15"	7	"game-01"	4607	40
"2013-08-15"	10	"game-01"	4607	28
"2013-08-15"	14	"game-01"	4607	40
"2013-08-15"	4	"game-01"	4607	42
"2013-08-15"	3	"game-01"	4607	18
"2013-08-15"	15	"game-01"	4607	14
"2013-08-15"	12	"game-01"	4607	15
"2013-08-15"	13	"game-01"	4607	120
"2013-08-15"	11	"game-01"	4607	48
"2013-08-15"	9	"game-01"	4607	39
"2013-08-15"	5	"game-01"	4607	19
"2013-08-15"	8	"game-01"	4607	111
"2013-08-15"	16	"game-01"	4607	340
"2013-08-15"	2	"game-01"	4607	166
"2013-08-15"	21	"game-01"	9697	15
"2013-08-15"	8	"game-01"	9697	2
"2013-08-15"	7	"game-01"	9697	16
"2013-08-15"	14	"game-01"	8460	97
"2013-08-15"	10	"game-01"	8460	3
"2013-08-15"	12	"game-01"	8460	121
"2013-08-15"	11	"game-01"	8460	27
"2013-08-15"	4	"game-01"	8460	19
"2013-08-15"	23	"game-01"	1629	16
"2013-08-15"	13	"game-01"	9156	4
"2013-08-15"	13	"game-01"	3141	93
"2013-08-15"	13	"game-01"	8121	5
"2013-08-15"	7	"game-01"	2243	2
"2013-08-15"	12	"game-01"	2243	92
"2013-08-15"	0	"game-01"	2243	49
"2013-08-15"	14	"game-01"	2243	25
"2013-08-15"	4	"game-01"	2243	6
"2013-08-15"	23	"game-01"	2243	85
"2013-08-15"	13	"game-01"	2243	17
"2013-08-15"	5	"game-01"	2243	36
"2013-08-15"	1	"game-01"	2744	148
"2013-08-15"	5	"game-01"	2744	222
"2013-08-15"	23	"game-01"	2744	135
"2013-08-15"	10	"game-01"	2744	236
"2013-08-15"	21	"game-01"	2744	213
"2013-08-15"	11	"game-01"	2744	15
"2013-08-15"	4	"game-01"	2744	288
"2013-08-15"	7	"game-01"	2744	21
"2013-08-15"	6	"game-01"	2744	22
"2013-08-15"	3	"game-01"	2744	54
"2013-08-15"	20	"game-01"	2744	151
"2013-08-15"	8	"game-01"	2744	169
"2013-08-15"	9	"game-01"	2744	326
"2013-08-15"	2	"game-01"	2744	283
"2013-08-15"	22	"game-01"	2744	178
"2013-08-15"	0	"game-01"	2744	241
"2013-08-15"	1	"game-01"	2761	106
"2013-08-15"	23	"game-01"	6184	54
"2013-08-15"	12	"game-01"	6184	29
"2013-08-15"	4	"game-01"	6184	176
"2013-08-15"	10	"game-01"	2722	51
"2013-08-15"	23	"game-01"	2722	113
"2013-08-15"	16	"game-01"	2722	5
"2013-08-15"	15	"game-01"	2722	269
"2013-08-15"	11	"game-01"	2722	14
"2013-08-15"	0	"game-01"	2722	274
"2013-08-15"	17	"game-01"	2722	14
"2013-08-15"	4	"game-01"	2722	3
"2013-08-15"	1	"game-01"	2722	42
"2013-08-15"	9	"game-01"	2722	7
"2013-08-15"	18	"game-01"	7260	93
"2013-08-15"	22	"game-01"	3676	2
"2013-08-15"	17	"game-01"	3676	27
"2013-08-15"	6	"game-01"	3676	139
"2013-08-15"	11	"game-01"	2020	45
"2013-08-15"	7	"game-01"	1997	3
"2013-08-15"	15	"game-01"	7856	14
"2013-08-15"	8	"game-01"	7856	1
"2013-08-15"	2	"game-01"	7856	23
"2013-08-15"	10	"game-01"	7856	27
"2013-08-15"	14	"game-01"	2540	104
"2013-08-15"	13	"game-01"	2540	6
"2013-08-15"	6	"game-01"	2540	30
"2013-08-15"	3	"game-01"	2540	41
"2013-08-15"	12	"game-01"	5248	40
"2013-08-15"	11	"game-01"	5248	309
"2013-08-15"	13	"game-01"	5248	5
"2013-08-15"	14	"game-01"	5248	187
"2013-08-15"	8	"game-01"	5248	91
"2013-08-15"	9	"game-01"	5248	387
"2013-08-15"	10	"game-01"	5248	32
"2013-08-15"	15	"game-01"	5248	195
"2013-08-15"	22	"game-01"	5248	11
"2013-08-15"	18	"game-01"	6154	1
"2013-08-15"	6	"game-01"	6154	81
"2013-08-15"	3	"game-01"	6154	261
"2013-08-15"	2	"game-01"	6154	26
"2013-08-15"	6	"game-01"	8502	265
"2013-08-15"	7	"game-01"	8502	104
"2013-08-15"	14	"game-01"	4293	166
"2013-08-15"	1	"game-01"	4293	160
"2013-08-15"	4	"game-01"	4438	8
"2013-08-15"	9	"game-01"	4438	90
"2013-08-15"	2	"game-01"	4438	5
