"log_date","app_name","action_name","user_id","count"
"64750137","game-01","battle",2668,1
"64750137","game-01","battle",2668,1
"64750137","game-01","battle",2668,3
"64750137","game-01","battle",2668,2
"64750137","game-01","battle",2668,2
"64750137","game-01","battle",2668,6
"64750137","game-01","battle",2668,2
"64750137","game-01","battle",2668,1
"64750137","game-01","battle",2668,1
"64750137","game-01","battle",2668,1
"64750137","game-01","battle",2668,5
"64750137","game-01","battle",2668,2
"64750137","game-01","battle",2668,1
"64750137","game-01","battle",2668,1
"64750137","game-01","battle",2668,1
"64750137","game-01","battle",2668,1
"64750137","game-01","battle",2668,1
"64750137","game-01","battle",2668,1
"64750137","game-01","battle",2668,1
"64750137","game-01","battle",2668,1
"64750137","game-01","battle",2668,1
"64750137","game-01","battle",2668,1
"64750137","game-01","battle",2668,2
