"log_date"	"app_name"	"user_id"	"payment"
"2013-10-15"	"game-01"	106832	1333
"2013-10-15"	"game-01"	698195	1429
"2013-10-15"	"game-01"	698195	333
"2013-10-15"	"game-01"	777182	81
"2013-10-15"	"game-01"	18886	571
"2013-10-15"	"game-01"	18886	1429
"2013-10-15"	"game-01"	18886	324
"2013-10-15"	"game-01"	484271	81
"2013-10-15"	"game-01"	484271	1429
"2013-10-15"	"game-01"	711765	81
"2013-10-15"	"game-01"	711765	571
"2013-10-15"	"game-01"	570270	1429
"2013-10-15"	"game-01"	570270	2571
"2013-10-15"	"game-01"	430129	333
"2013-10-15"	"game-01"	952227	324
"2013-10-15"	"game-01"	952227	999
"2013-10-15"	"game-01"	952227	1134
"2013-10-15"	"game-01"	952227	243
"2013-10-15"	"game-01"	952227	571
"2013-10-15"	"game-01"	574199	333
"2013-10-15"	"game-01"	600591	81
"2013-10-15"	"game-01"	600591	324
"2013-10-15"	"game-01"	142777	81
"2013-10-15"	"game-01"	142777	81
"2013-10-15"	"game-01"	696594	571
"2013-10-15"	"game-01"	696594	1333
"2013-10-15"	"game-01"	958857	1333
"2013-10-15"	"game-01"	341839	1429
"2013-10-15"	"game-01"	26623	81
