"log_date","app_name","action_name","user_id","battle_count"
"697303501","game-01","battle",2072,1
"697303501","game-01","battle",2072,1
"697303501","game-01","battle",2072,1
"697303501","game-01","battle",2072,1
"697303501","game-01","battle",2072,1
"697303501","game-01","battle",2072,1
"697303501","game-01","battle",2072,5
"697303501","game-01","battle",2072,1
"697303501","game-01","battle",2072,1
"697303501","game-01","battle",2072,1
"697303501","game-01","battle",2072,1
"697303501","game-01","battle",2072,6
"697303501","game-01","battle",2072,1
"697303501","game-01","battle",2072,2
"697303501","game-01","battle",2072,1
"697303501","game-01","battle",2072,1
"697303501","game-01","battle",2072,1
"697303501","game-01","battle",2072,4
"697303501","game-01","battle",2072,3
"697303501","game-01","battle",2072,1
"697303501","game-01","battle",2072,2
