"log_date"	"app_name"	"user_id"	"payment"
"2013-06-30"	"game-01"	343705	162
"2013-06-30"	"game-01"	698195	324
"2013-06-30"	"game-01"	183356	324
"2013-06-30"	"game-01"	804005	324
"2013-06-30"	"game-01"	518124	571
"2013-06-30"	"game-01"	238725	162
"2013-06-30"	"game-01"	18886	1333
"2013-06-30"	"game-01"	18886	571
"2013-06-30"	"game-01"	18282	81
"2013-06-30"	"game-01"	574596	81
"2013-06-30"	"game-01"	804897	81
"2013-06-30"	"game-01"	348009	1333
"2013-06-30"	"game-01"	178215	243
"2013-06-30"	"game-01"	981360	1333
"2013-06-30"	"game-01"	15043	571
"2013-06-30"	"game-01"	918669	81
"2013-06-30"	"game-01"	538108	162
