"log_date"	"app_name"	"user_id"	"payment"
"2013-10-20"	"game-01"	698195	1334
"2013-10-20"	"game-01"	696807	380
"2013-10-20"	"game-01"	696807	667
"2013-10-20"	"game-01"	696807	667
"2013-10-20"	"game-01"	748904	95
"2013-10-20"	"game-01"	259697	95
"2013-10-20"	"game-01"	18886	667
"2013-10-20"	"game-01"	18886	1524
"2013-10-20"	"game-01"	819151	380
"2013-10-20"	"game-01"	923467	380
"2013-10-20"	"game-01"	108387	571
"2013-10-20"	"game-01"	389492	667
"2013-10-20"	"game-01"	549927	285
"2013-10-20"	"game-01"	809656	95
"2013-10-20"	"game-01"	401902	190
"2013-10-20"	"game-01"	401902	1524
"2013-10-20"	"game-01"	401902	2952
"2013-10-20"	"game-01"	600591	380
"2013-10-20"	"game-01"	60643	95
"2013-10-20"	"game-01"	546997	1524
"2013-10-20"	"game-01"	546997	1524
"2013-10-20"	"game-01"	99774	667
"2013-10-20"	"game-01"	99774	667
"2013-10-20"	"game-01"	259233	1524
"2013-10-20"	"game-01"	958857	1524
"2013-10-20"	"game-01"	958857	667
