"log_date"	"app_name"	"user_id"	"payment"
"2013-06-12"	"game-01"	832486	571
"2013-06-12"	"game-01"	832486	81
"2013-06-12"	"game-01"	343705	81
"2013-06-12"	"game-01"	804005	571
"2013-06-12"	"game-01"	804005	162
"2013-06-12"	"game-01"	852693	571
"2013-06-12"	"game-01"	852693	81
"2013-06-12"	"game-01"	852693	162
"2013-06-12"	"game-01"	852693	571
"2013-06-12"	"game-01"	572593	81
"2013-06-12"	"game-01"	696561	81
"2013-06-12"	"game-01"	266848	571
"2013-06-12"	"game-01"	266848	81
"2013-06-12"	"game-01"	371199	162
"2013-06-12"	"game-01"	981360	1333
"2013-06-12"	"game-01"	426652	81
"2013-06-12"	"game-01"	667472	81
"2013-06-12"	"game-01"	918669	162
"2013-06-12"	"game-01"	441063	1333
