"log_date"	"app_name"	"user_id"	"payment"
"2013-08-24"	"game-01"	776853	324
"2013-08-24"	"game-01"	989896	81
"2013-08-24"	"game-01"	397698	324
"2013-08-24"	"game-01"	397698	162
"2013-08-24"	"game-01"	397698	324
"2013-08-24"	"game-01"	397698	571
"2013-08-24"	"game-01"	698195	1333
"2013-08-24"	"game-01"	748904	162
"2013-08-24"	"game-01"	768586	81
"2013-08-24"	"game-01"	768586	571
"2013-08-24"	"game-01"	936368	81
"2013-08-24"	"game-01"	936368	571
"2013-08-24"	"game-01"	711765	81
"2013-08-24"	"game-01"	711765	571
"2013-08-24"	"game-01"	711765	1142
"2013-08-24"	"game-01"	819151	571
"2013-08-24"	"game-01"	819151	81
"2013-08-24"	"game-01"	769174	162
"2013-08-24"	"game-01"	901163	81
"2013-08-24"	"game-01"	389492	81
"2013-08-24"	"game-01"	361115	567
"2013-08-24"	"game-01"	361115	162
"2013-08-24"	"game-01"	361115	162
"2013-08-24"	"game-01"	394937	81
"2013-08-24"	"game-01"	288034	162
"2013-08-24"	"game-01"	696594	81
"2013-08-24"	"game-01"	989282	162
"2013-08-24"	"game-01"	981360	1333
"2013-08-24"	"game-01"	959517	162
