"log_date"	"app_name"	"user_id"	"payment"
"2013-10-10"	"game-01"	69575	162
"2013-10-10"	"game-01"	696807	162
"2013-10-10"	"game-01"	692383	81
"2013-10-10"	"game-01"	156429	1333
"2013-10-10"	"game-01"	50129	81
"2013-10-10"	"game-01"	50129	2571
"2013-10-10"	"game-01"	983814	81
"2013-10-10"	"game-01"	430129	81
"2013-10-10"	"game-01"	231891	81
"2013-10-10"	"game-01"	270925	81
"2013-10-10"	"game-01"	257225	81
"2013-10-10"	"game-01"	401902	1944
"2013-10-10"	"game-01"	401902	1333
"2013-10-10"	"game-01"	600591	81
"2013-10-10"	"game-01"	342858	81
"2013-10-10"	"game-01"	684135	81
"2013-10-10"	"game-01"	981360	1333
"2013-10-10"	"game-01"	981360	2571
"2013-10-10"	"game-01"	532266	81
"2013-10-10"	"game-01"	958857	1333
