"log_date","app_name","action_name","user_id","count"
"2013-07-31","game-01","message",24,1
"2013-07-31","game-01","message",44,1
"2013-07-31","game-01","message",133,1
"2013-07-31","game-01","message",171,9
"2013-07-31","game-01","message",770,1
"2013-07-31","game-01","message",851,1
"2013-07-31","game-01","message",861,8
"2013-07-31","game-01","message",1104,3
"2013-07-31","game-01","message",1143,1
"2013-07-31","game-01","message",1158,2
"2013-07-31","game-01","message",1184,1
"2013-07-31","game-01","message",1369,1
"2013-07-31","game-01","message",1390,3
"2013-07-31","game-01","message",1484,4
"2013-07-31","game-01","message",1636,1
"2013-07-31","game-01","message",1789,1
"2013-07-31","game-01","message",1998,1
"2013-07-31","game-01","message",2075,8
"2013-07-31","game-01","message",2191,1
"2013-07-31","game-01","message",2214,2
"2013-07-31","game-01","message",2344,1
"2013-07-31","game-01","message",2504,1
"2013-07-31","game-01","message",2658,1
"2013-07-31","game-01","message",2675,24
"2013-07-31","game-01","message",2681,1
"2013-07-31","game-01","message",2682,7
"2013-07-31","game-01","message",2708,8
"2013-07-31","game-01","message",2717,3
"2013-07-31","game-01","message",2735,1
"2013-07-31","game-01","message",2792,1
"2013-07-31","game-01","message",2793,2
"2013-07-31","game-01","message",2794,1
"2013-07-31","game-01","message",2848,3
"2013-07-31","game-01","message",2908,4
"2013-07-31","game-01","message",2949,5
"2013-07-31","game-01","message",2968,4
"2013-07-31","game-01","message",3000,3
"2013-07-31","game-01","message",3077,1
"2013-07-31","game-01","message",3162,1
"2013-07-31","game-01","message",3196,1
"2013-07-31","game-01","message",3264,5
"2013-07-31","game-01","message",3269,3
"2013-07-31","game-01","message",3308,3
"2013-07-31","game-01","message",3359,20
"2013-07-31","game-01","message",3361,1
"2013-07-31","game-01","message",3366,21
"2013-07-31","game-01","message",3399,11
"2013-07-31","game-01","message",3454,11
"2013-07-31","game-01","message",3523,1
"2013-07-31","game-01","message",3539,8
"2013-07-31","game-01","message",3546,3
"2013-07-31","game-01","message",3547,2
"2013-07-31","game-01","message",3561,1
"2013-07-31","game-01","message",3564,7
"2013-07-31","game-01","message",3575,4
"2013-07-31","game-01","message",3576,1
"2013-07-31","game-01","message",3583,1
"2013-07-31","game-01","message",3621,10
"2013-07-31","game-01","message",3628,9
"2013-07-31","game-01","message",3633,13
"2013-07-31","game-01","message",3639,1
"2013-07-31","game-01","message",3645,4
"2013-07-31","game-01","message",3703,19
"2013-07-31","game-01","message",3708,8
"2013-07-31","game-01","message",3719,8
"2013-07-31","game-01","message",3723,2
"2013-07-31","game-01","message",3727,1
"2013-07-31","game-01","message",3743,4
"2013-07-31","game-01","message",3747,1
"2013-07-31","game-01","message",3761,12
"2013-07-31","game-01","message",3772,1
"2013-07-31","game-01","message",3780,5
"2013-07-31","game-01","message",3790,5
"2013-07-31","game-01","message",3803,4
"2013-07-31","game-01","message",3807,16
"2013-07-31","game-01","message",3808,1
"2013-07-31","game-01","message",3811,1
"2013-07-31","game-01","message",3815,1
"2013-07-31","game-01","message",3820,1
"2013-07-31","game-01","message",3826,6
"2013-07-31","game-01","message",3828,5
"2013-07-31","game-01","message",3833,1
"2013-07-31","game-01","message",3834,1
"2013-07-31","game-01","message",3837,1
"2013-07-31","game-01","message",3838,1
"2013-07-31","game-01","message",3839,11
"2013-07-31","game-01","message",3840,2
"2013-07-31","game-01","message",3844,1
"2013-07-31","game-01","message",3845,1
"2013-07-31","game-01","message",3846,1
"2013-07-31","game-01","message",3847,3
"2013-07-31","game-01","message",3852,1
"2013-07-31","game-01","message",3853,1
"2013-07-31","game-01","message",3854,21
"2013-07-31","game-01","message",3857,3
"2013-07-31","game-01","message",3858,1
"2013-07-31","game-01","message",3859,1
"2013-07-31","game-01","message",3861,1
"2013-07-31","game-01","message",3862,1
"2013-07-31","game-01","message",3863,22
"2013-07-31","game-01","message",3865,2
"2013-07-31","game-01","message",3868,1
"2013-07-31","game-01","message",3869,1
"2013-07-31","game-01","message",3872,1
"2013-07-31","game-01","message",3877,3
"2013-07-31","game-01","message",3879,1
"2013-07-31","game-01","message",3880,1
"2013-07-31","game-01","message",3890,2
"2013-07-31","game-01","message",3891,1
"2013-07-31","game-01","message",3892,1
"2013-07-31","game-01","message",3894,1
"2013-07-31","game-01","message",3897,31
"2013-07-31","game-01","message",3898,2
"2013-07-31","game-01","message",3899,1
"2013-07-31","game-01","message",3900,1
"2013-07-31","game-01","message",3901,1
"2013-07-31","game-01","message",3902,1
