"log_date","app_name","action_name","user_id","battle_count"
"706128201","game-01","battle",3060,4
"706128201","game-01","battle",3060,1
"706128201","game-01","battle",3060,1
"706128201","game-01","battle",3060,2
"706128201","game-01","battle",3060,1
"706128201","game-01","battle",3060,1
"706128201","game-01","battle",3060,1
"706128201","game-01","battle",3060,1
"706128201","game-01","battle",3060,1
"706128201","game-01","battle",3060,1
"706128201","game-01","battle",3060,1
"706128201","game-01","battle",3060,1
"706128201","game-01","battle",3060,1
"706128201","game-01","battle",3060,1
"706128201","game-01","battle",3060,6
"706128201","game-01","battle",3060,8
"706128201","game-01","battle",3060,1
"706128201","game-01","battle",3060,1
"706128201","game-01","battle",3060,3
"706128201","game-01","battle",3060,2
"706128201","game-01","battle",3060,1
