"log_date"	"app_name"	"user_id"
"2013-10-08"	"game-01"	654133
"2013-10-08"	"game-01"	795239
"2013-10-08"	"game-01"	639787
"2013-10-08"	"game-01"	776853
"2013-10-08"	"game-01"	525047
"2013-10-08"	"game-01"	113600
"2013-10-08"	"game-01"	776120
"2013-10-08"	"game-01"	276197
"2013-10-08"	"game-01"	461348
"2013-10-08"	"game-01"	692433
"2013-10-08"	"game-01"	106832
"2013-10-08"	"game-01"	424225
"2013-10-08"	"game-01"	107707
"2013-10-08"	"game-01"	476345
"2013-10-08"	"game-01"	372782
"2013-10-08"	"game-01"	438243
"2013-10-08"	"game-01"	611831
"2013-10-08"	"game-01"	91196
"2013-10-08"	"game-01"	981439
"2013-10-08"	"game-01"	912311
"2013-10-08"	"game-01"	927930
"2013-10-08"	"game-01"	162340
"2013-10-08"	"game-01"	708482
"2013-10-08"	"game-01"	933222
"2013-10-08"	"game-01"	399698
"2013-10-08"	"game-01"	102649
"2013-10-08"	"game-01"	744182
"2013-10-08"	"game-01"	360220
"2013-10-08"	"game-01"	312588
"2013-10-08"	"game-01"	600181
"2013-10-08"	"game-01"	677750
"2013-10-08"	"game-01"	191586
"2013-10-08"	"game-01"	801373
"2013-10-08"	"game-01"	334427
"2013-10-08"	"game-01"	171519
"2013-10-08"	"game-01"	286730
"2013-10-08"	"game-01"	433592
"2013-10-08"	"game-01"	624306
"2013-10-08"	"game-01"	128290
"2013-10-08"	"game-01"	232157
"2013-10-08"	"game-01"	583685
"2013-10-08"	"game-01"	583464
"2013-10-08"	"game-01"	705026
"2013-10-08"	"game-01"	75617
"2013-10-08"	"game-01"	224645
"2013-10-08"	"game-01"	219433
"2013-10-08"	"game-01"	661832
"2013-10-08"	"game-01"	215742
"2013-10-08"	"game-01"	92089
"2013-10-08"	"game-01"	297244
"2013-10-08"	"game-01"	97060
"2013-10-08"	"game-01"	612799
"2013-10-08"	"game-01"	331937
"2013-10-08"	"game-01"	671354
"2013-10-08"	"game-01"	814023
"2013-10-08"	"game-01"	311445
"2013-10-08"	"game-01"	31197
"2013-10-08"	"game-01"	325681
"2013-10-08"	"game-01"	761889
"2013-10-08"	"game-01"	343705
"2013-10-08"	"game-01"	385971
"2013-10-08"	"game-01"	292898
"2013-10-08"	"game-01"	917503
"2013-10-08"	"game-01"	966234
"2013-10-08"	"game-01"	962874
"2013-10-08"	"game-01"	813297
"2013-10-08"	"game-01"	827371
"2013-10-08"	"game-01"	729030
"2013-10-08"	"game-01"	899575
"2013-10-08"	"game-01"	762546
"2013-10-08"	"game-01"	600189
"2013-10-08"	"game-01"	411433
"2013-10-08"	"game-01"	401184
"2013-10-08"	"game-01"	805257
"2013-10-08"	"game-01"	160410
"2013-10-08"	"game-01"	89942
"2013-10-08"	"game-01"	818870
"2013-10-08"	"game-01"	155039
"2013-10-08"	"game-01"	940512
"2013-10-08"	"game-01"	300938
"2013-10-08"	"game-01"	611797
"2013-10-08"	"game-01"	698195
"2013-10-08"	"game-01"	427824
"2013-10-08"	"game-01"	105133
"2013-10-08"	"game-01"	64938
"2013-10-08"	"game-01"	871680
"2013-10-08"	"game-01"	69575
"2013-10-08"	"game-01"	445432
"2013-10-08"	"game-01"	406537
"2013-10-08"	"game-01"	270774
"2013-10-08"	"game-01"	777158
"2013-10-08"	"game-01"	400406
"2013-10-08"	"game-01"	264871
"2013-10-08"	"game-01"	716859
