"log_date","app_name","action_name","user_id","battle_count"
"704811001","game-01","battle",2726,2
"704811001","game-01","battle",2726,2
"704811001","game-01","battle",2726,1
"704811001","game-01","battle",2726,2
"704811001","game-01","battle",2726,1
"704811001","game-01","battle",2726,3
"704811001","game-01","battle",2726,1
"704811001","game-01","battle",2726,1
"704811001","game-01","battle",2726,4
"704811001","game-01","battle",2726,1
"704811001","game-01","battle",2726,3
"704811001","game-01","battle",2726,1
"704811001","game-01","battle",2726,6
"704811001","game-01","battle",2726,1
"704811001","game-01","battle",2726,1
"704811001","game-01","battle",2726,1
