"log_date","app_name","action_name","user_id","count"
"2013-07-11","game-01","battle",2716,1
"2013-07-11","game-01","battle",2716,1
"2013-07-11","game-01","battle",2716,1
"2013-07-11","game-01","battle",2716,1
"2013-07-11","game-01","battle",2716,1
"2013-07-11","game-01","battle",458,1
"2013-07-11","game-01","battle",2668,1
"2013-07-11","game-01","battle",2668,1
"2013-07-11","game-01","battle",457,1
"2013-07-11","game-01","battle",13,1
"2013-07-11","game-01","battle",13,1
"2013-07-11","game-01","battle",13,1
"2013-07-11","game-01","battle",2678,1
