"log_date"	"app_name"	"user_id"	"payment"
"2013-07-07"	"game-01"	698195	1333
"2013-07-07"	"game-01"	509871	571
"2013-07-07"	"game-01"	5332	162
"2013-07-07"	"game-01"	5332	1333
"2013-07-07"	"game-01"	5332	1333
"2013-07-07"	"game-01"	921809	81
"2013-07-07"	"game-01"	921809	324
"2013-07-07"	"game-01"	921809	571
"2013-07-07"	"game-01"	901163	81
"2013-07-07"	"game-01"	779763	324
"2013-07-07"	"game-01"	714368	81
"2013-07-07"	"game-01"	714368	162
"2013-07-07"	"game-01"	591974	81
"2013-07-07"	"game-01"	49270	571
"2013-07-07"	"game-01"	49270	1142
"2013-07-07"	"game-01"	49270	162
"2013-07-07"	"game-01"	49270	81
"2013-07-07"	"game-01"	667018	81
"2013-07-07"	"game-01"	25753	81
"2013-07-07"	"game-01"	989282	81
"2013-07-07"	"game-01"	981360	1333
"2013-07-07"	"game-01"	549194	571
"2013-07-07"	"game-01"	549194	324
"2013-07-07"	"game-01"	326860	1333
"2013-07-07"	"game-01"	538108	2571
"2013-07-07"	"game-01"	26623	162
