"log_date"	"log_hour"	"app_name"	"user_id"	"count"
"2013-08-23"	8	"game-01"	1973	60
"2013-08-23"	4	"game-01"	1973	24
"2013-08-23"	0	"game-01"	1973	35
"2013-08-23"	17	"game-01"	1973	84
"2013-08-23"	14	"game-01"	641	3
"2013-08-23"	21	"game-01"	4005	6
"2013-08-23"	15	"game-01"	4005	34
"2013-08-23"	14	"game-01"	4729	18
"2013-08-23"	13	"game-01"	4729	46
"2013-08-23"	9	"game-01"	4729	158
"2013-08-23"	21	"game-01"	390	151
"2013-08-23"	11	"game-01"	390	103
"2013-08-23"	10	"game-01"	390	17
"2013-08-23"	5	"game-01"	390	10
"2013-08-23"	20	"game-01"	390	160
"2013-08-23"	22	"game-01"	5252	3
"2013-08-23"	6	"game-01"	6817	32
"2013-08-23"	1	"game-01"	6817	72
"2013-08-23"	15	"game-01"	6817	123
"2013-08-23"	23	"game-01"	6817	268
"2013-08-23"	14	"game-01"	6817	173
"2013-08-23"	20	"game-01"	6817	105
"2013-08-23"	18	"game-01"	6817	31
"2013-08-23"	16	"game-01"	6817	19
"2013-08-23"	5	"game-01"	6817	15
"2013-08-23"	7	"game-01"	6817	50
"2013-08-23"	6	"game-01"	4176	15
"2013-08-23"	22	"game-01"	4176	37
"2013-08-23"	4	"game-01"	4176	58
"2013-08-23"	23	"game-01"	4176	55
"2013-08-23"	0	"game-01"	2729	8
"2013-08-23"	4	"game-01"	2729	94
"2013-08-23"	5	"game-01"	2729	25
"2013-08-23"	1	"game-01"	5105	45
"2013-08-23"	15	"game-01"	7325	80
"2013-08-23"	16	"game-01"	7325	57
"2013-08-23"	0	"game-01"	7325	123
"2013-08-23"	2	"game-01"	6956	63
"2013-08-23"	23	"game-01"	6956	232
"2013-08-23"	16	"game-01"	6956	9
"2013-08-23"	22	"game-01"	7829	288
"2013-08-23"	21	"game-01"	7829	133
"2013-08-23"	17	"game-01"	7829	20
"2013-08-23"	16	"game-01"	7829	227
"2013-08-23"	14	"game-01"	7829	10
"2013-08-23"	0	"game-01"	7829	17
"2013-08-23"	5	"game-01"	5418	30
"2013-08-23"	4	"game-01"	5418	68
"2013-08-23"	11	"game-01"	5418	3
"2013-08-23"	22	"game-01"	5418	146
"2013-08-23"	13	"game-01"	5765	91
"2013-08-23"	12	"game-01"	5765	90
"2013-08-23"	0	"game-01"	3700	31
"2013-08-23"	6	"game-01"	5920	98
"2013-08-23"	13	"game-01"	5920	74
"2013-08-23"	18	"game-01"	5920	1
"2013-08-23"	17	"game-01"	5920	3
"2013-08-23"	21	"game-01"	9540	321
"2013-08-23"	16	"game-01"	9540	52
"2013-08-23"	22	"game-01"	9540	174
"2013-08-23"	1	"game-01"	9540	4
"2013-08-23"	0	"game-01"	9540	12
"2013-08-23"	5	"game-01"	9540	8
"2013-08-23"	15	"game-01"	9540	115
"2013-08-23"	7	"game-01"	9540	3
"2013-08-23"	14	"game-01"	9540	6
"2013-08-23"	2	"game-01"	9540	12
"2013-08-23"	20	"game-01"	9540	223
"2013-08-23"	12	"game-01"	9540	27
"2013-08-23"	5	"game-01"	7093	13
"2013-08-23"	8	"game-01"	7093	107
"2013-08-23"	2	"game-01"	7093	54
"2013-08-23"	3	"game-01"	7093	98
"2013-08-23"	4	"game-01"	7093	9
"2013-08-23"	2	"game-01"	2554	12
"2013-08-23"	21	"game-01"	2554	376
"2013-08-23"	23	"game-01"	2554	18
"2013-08-23"	4	"game-01"	2554	3
"2013-08-23"	7	"game-01"	2554	13
"2013-08-23"	6	"game-01"	2554	38
"2013-08-23"	0	"game-01"	2554	22
"2013-08-23"	3	"game-01"	2554	69
"2013-08-23"	9	"game-01"	2554	69
"2013-08-23"	17	"game-01"	2554	54
"2013-08-23"	18	"game-01"	2554	79
"2013-08-23"	17	"game-01"	1905	10
"2013-08-23"	21	"game-01"	5832	15
"2013-08-23"	7	"game-01"	5832	4
"2013-08-23"	8	"game-01"	5832	10
"2013-08-23"	16	"game-01"	5832	27
"2013-08-23"	9	"game-01"	5832	48
"2013-08-23"	4	"game-01"	687	4
"2013-08-23"	12	"game-01"	687	41
"2013-08-23"	21	"game-01"	687	20
"2013-08-23"	11	"game-01"	687	5
"2013-08-23"	14	"game-01"	3068	4
"2013-08-23"	23	"game-01"	3068	108
"2013-08-23"	3	"game-01"	3068	97
"2013-08-23"	6	"game-01"	4269	73
"2013-08-23"	3	"game-01"	4269	9
"2013-08-23"	17	"game-01"	4269	187
"2013-08-23"	18	"game-01"	4269	40
"2013-08-23"	14	"game-01"	4269	1
"2013-08-23"	13	"game-01"	4269	24
"2013-08-23"	1	"game-01"	4269	55
"2013-08-23"	5	"game-01"	4269	10
"2013-08-23"	16	"game-01"	2123	20
"2013-08-23"	17	"game-01"	553	52
"2013-08-23"	12	"game-01"	553	89
"2013-08-23"	13	"game-01"	553	102
"2013-08-23"	15	"game-01"	553	196
"2013-08-23"	18	"game-01"	2170	4
"2013-08-23"	7	"game-01"	6929	15
"2013-08-23"	23	"game-01"	6929	114
"2013-08-23"	9	"game-01"	6929	2
"2013-08-23"	13	"game-01"	6929	85
"2013-08-23"	12	"game-01"	6929	56
"2013-08-23"	20	"game-01"	6929	78
"2013-08-23"	6	"game-01"	6929	17
"2013-08-23"	5	"game-01"	6929	25
"2013-08-23"	1	"game-01"	4538	25
"2013-08-23"	12	"game-01"	4538	4
"2013-08-23"	22	"game-01"	4538	17
"2013-08-23"	3	"game-01"	852	22
"2013-08-23"	4	"game-01"	852	1
"2013-08-23"	13	"game-01"	852	25
"2013-08-23"	10	"game-01"	852	33
"2013-08-23"	1	"game-01"	852	33
"2013-08-23"	12	"game-01"	852	1
"2013-08-23"	21	"game-01"	852	409
"2013-08-23"	9	"game-01"	852	23
"2013-08-23"	20	"game-01"	852	40
"2013-08-23"	9	"game-01"	2435	7
"2013-08-23"	20	"game-01"	2435	20
"2013-08-23"	23	"game-01"	2435	31
"2013-08-23"	8	"game-01"	2435	39
"2013-08-23"	0	"game-01"	2435	5
"2013-08-23"	23	"game-01"	8019	91
"2013-08-23"	15	"game-01"	8019	37
"2013-08-23"	22	"game-01"	5687	16
"2013-08-23"	18	"game-01"	5687	108
"2013-08-23"	14	"game-01"	6370	116
"2013-08-23"	10	"game-01"	683	5
"2013-08-23"	12	"game-01"	7194	17
"2013-08-23"	15	"game-01"	8856	47
"2013-08-23"	5	"game-01"	6252	193
"2013-08-23"	4	"game-01"	6252	283
"2013-08-23"	13	"game-01"	6252	1
"2013-08-23"	14	"game-01"	6252	117
"2013-08-23"	8	"game-01"	6252	99
"2013-08-23"	3	"game-01"	3481	4
"2013-08-23"	2	"game-01"	3481	57
"2013-08-23"	14	"game-01"	3481	9
"2013-08-23"	0	"game-01"	3481	38
"2013-08-23"	6	"game-01"	3481	70
"2013-08-23"	16	"game-01"	4607	140
"2013-08-23"	10	"game-01"	4607	20
"2013-08-23"	15	"game-01"	4607	21
"2013-08-23"	6	"game-01"	4607	56
"2013-08-23"	4	"game-01"	4607	41
"2013-08-23"	3	"game-01"	4607	55
"2013-08-23"	12	"game-01"	4607	3
"2013-08-23"	23	"game-01"	4607	29
"2013-08-23"	11	"game-01"	4607	5
"2013-08-23"	14	"game-01"	4607	3
"2013-08-23"	7	"game-01"	4607	8
"2013-08-23"	5	"game-01"	4607	75
"2013-08-23"	13	"game-01"	4607	12
"2013-08-23"	8	"game-01"	4607	65
"2013-08-23"	10	"game-01"	9697	11
"2013-08-23"	10	"game-01"	8460	3
"2013-08-23"	9	"game-01"	8460	10
"2013-08-23"	0	"game-01"	8460	33
"2013-08-23"	17	"game-01"	8460	47
"2013-08-23"	12	"game-01"	9156	39
"2013-08-23"	14	"game-01"	9156	19
"2013-08-23"	11	"game-01"	9156	59
"2013-08-23"	20	"game-01"	9156	83
"2013-08-23"	1	"game-01"	3141	93
"2013-08-23"	0	"game-01"	9219	38
"2013-08-23"	23	"game-01"	2243	13
"2013-08-23"	9	"game-01"	2243	17
"2013-08-23"	1	"game-01"	2243	8
"2013-08-23"	15	"game-01"	2243	1
"2013-08-23"	4	"game-01"	2243	24
"2013-08-23"	0	"game-01"	2243	21
"2013-08-23"	12	"game-01"	2243	181
"2013-08-23"	6	"game-01"	2243	23
"2013-08-23"	16	"game-01"	2211	209
"2013-08-23"	4	"game-01"	2211	3
