"log_date","app_name","action_name","user_id","count"
"2013-06-06","game-01","message",13,11
"2013-06-06","game-01","message",28,2
"2013-06-06","game-01","message",30,3
"2013-06-06","game-01","message",44,1
"2013-06-06","game-01","message",133,16
"2013-06-06","game-01","message",269,19
"2013-06-06","game-01","message",319,1
"2013-06-06","game-01","message",377,2
"2013-06-06","game-01","message",457,5
"2013-06-06","game-01","message",529,4
"2013-06-06","game-01","message",759,2
"2013-06-06","game-01","message",816,2
"2013-06-06","game-01","message",861,2
"2013-06-06","game-01","message",911,8
"2013-06-06","game-01","message",955,2
"2013-06-06","game-01","message",974,2
"2013-06-06","game-01","message",999,1
"2013-06-06","game-01","message",1107,2
"2013-06-06","game-01","message",1121,1
"2013-06-06","game-01","message",1143,5
"2013-06-06","game-01","message",1158,18
"2013-06-06","game-01","message",1184,9
"2013-06-06","game-01","message",1250,1
"2013-06-06","game-01","message",1259,1
"2013-06-06","game-01","message",1369,2
"2013-06-06","game-01","message",1481,3
"2013-06-06","game-01","message",1512,4
"2013-06-06","game-01","message",1561,1
"2013-06-06","game-01","message",1565,10
"2013-06-06","game-01","message",1571,7
"2013-06-06","game-01","message",1590,13
"2013-06-06","game-01","message",1596,4
"2013-06-06","game-01","message",1661,3
"2013-06-06","game-01","message",1775,3
"2013-06-06","game-01","message",1789,5
"2013-06-06","game-01","message",1793,15
"2013-06-06","game-01","message",1812,19
"2013-06-06","game-01","message",1865,4
"2013-06-06","game-01","message",1866,1
"2013-06-06","game-01","message",1870,3
"2013-06-06","game-01","message",1875,9
"2013-06-06","game-01","message",1910,17
"2013-06-06","game-01","message",1914,20
"2013-06-06","game-01","message",1919,3
"2013-06-06","game-01","message",1921,4
"2013-06-06","game-01","message",1927,6
"2013-06-06","game-01","message",1930,1
"2013-06-06","game-01","message",1932,9
"2013-06-06","game-01","message",1941,1
"2013-06-06","game-01","message",1942,1
"2013-06-06","game-01","message",1949,1
"2013-06-06","game-01","message",1950,1
"2013-06-06","game-01","message",1951,4
"2013-06-06","game-01","message",1952,1
"2013-06-06","game-01","message",1958,3
"2013-06-06","game-01","message",1959,1
"2013-06-06","game-01","message",1960,1
"2013-06-06","game-01","message",1961,1
"2013-06-06","game-01","message",1963,1
"2013-06-06","game-01","message",1970,1
"2013-06-06","game-01","message",1972,1
"2013-06-06","game-01","message",1973,1
"2013-06-06","game-01","message",1976,1
"2013-06-06","game-01","message",1977,13
"2013-06-06","game-01","message",1980,2
"2013-06-06","game-01","message",1981,1
"2013-06-06","game-01","message",1983,11
"2013-06-06","game-01","message",1984,1
"2013-06-06","game-01","message",1986,1
"2013-06-06","game-01","message",1987,5
"2013-06-06","game-01","message",1988,2
"2013-06-06","game-01","message",1989,1
"2013-06-06","game-01","message",1991,1
"2013-06-06","game-01","message",1992,1
"2013-06-06","game-01","message",1993,1
"2013-06-06","game-01","message",1994,1
"2013-06-06","game-01","message",1995,6
"2013-06-06","game-01","message",1996,1
"2013-06-06","game-01","message",1997,4
"2013-06-06","game-01","message",1998,2
"2013-06-06","game-01","message",1999,12
