"log_date"	"app_name"	"user_id"
"2013-06-07"	"game-01"	404541
"2013-06-07"	"game-01"	836087
"2013-06-07"	"game-01"	131666
"2013-06-07"	"game-01"	776853
"2013-06-07"	"game-01"	933593
"2013-06-07"	"game-01"	525047
"2013-06-07"	"game-01"	113600
"2013-06-07"	"game-01"	184826
"2013-06-07"	"game-01"	280951
"2013-06-07"	"game-01"	216200
"2013-06-07"	"game-01"	855431
"2013-06-07"	"game-01"	776120
"2013-06-07"	"game-01"	290840
"2013-06-07"	"game-01"	378695
"2013-06-07"	"game-01"	692433
"2013-06-07"	"game-01"	342627
"2013-06-07"	"game-01"	725461
"2013-06-07"	"game-01"	424225
"2013-06-07"	"game-01"	499302
"2013-06-07"	"game-01"	107707
"2013-06-07"	"game-01"	969542
"2013-06-07"	"game-01"	121620
"2013-06-07"	"game-01"	10317
"2013-06-07"	"game-01"	151421
"2013-06-07"	"game-01"	527085
"2013-06-07"	"game-01"	820333
"2013-06-07"	"game-01"	230073
"2013-06-07"	"game-01"	963149
"2013-06-07"	"game-01"	171519
"2013-06-07"	"game-01"	711982
"2013-06-07"	"game-01"	464266
"2013-06-07"	"game-01"	505746
"2013-06-07"	"game-01"	715430
"2013-06-07"	"game-01"	325040
"2013-06-07"	"game-01"	978877
"2013-06-07"	"game-01"	624306
"2013-06-07"	"game-01"	658531
"2013-06-07"	"game-01"	705026
"2013-06-07"	"game-01"	75617
"2013-06-07"	"game-01"	224645
"2013-06-07"	"game-01"	943051
"2013-06-07"	"game-01"	661832
"2013-06-07"	"game-01"	571066
"2013-06-07"	"game-01"	353955
"2013-06-07"	"game-01"	471767
"2013-06-07"	"game-01"	331382
"2013-06-07"	"game-01"	530326
"2013-06-07"	"game-01"	603911
"2013-06-07"	"game-01"	671354
"2013-06-07"	"game-01"	559712
"2013-06-07"	"game-01"	145677
"2013-06-07"	"game-01"	172066
"2013-06-07"	"game-01"	319590
"2013-06-07"	"game-01"	48382
"2013-06-07"	"game-01"	161063
"2013-06-07"	"game-01"	647657
"2013-06-07"	"game-01"	368662
"2013-06-07"	"game-01"	455967
"2013-06-07"	"game-01"	47666
"2013-06-07"	"game-01"	343705
"2013-06-07"	"game-01"	700077
"2013-06-07"	"game-01"	145139
"2013-06-07"	"game-01"	966234
"2013-06-07"	"game-01"	937919
"2013-06-07"	"game-01"	902958
"2013-06-07"	"game-01"	487215
"2013-06-07"	"game-01"	125600
"2013-06-07"	"game-01"	481969
"2013-06-07"	"game-01"	96337
"2013-06-07"	"game-01"	762546
"2013-06-07"	"game-01"	340641
"2013-06-07"	"game-01"	761670
"2013-06-07"	"game-01"	294834
"2013-06-07"	"game-01"	703794
"2013-06-07"	"game-01"	703794
"2013-06-07"	"game-01"	89942
"2013-06-07"	"game-01"	818870
"2013-06-07"	"game-01"	144110
"2013-06-07"	"game-01"	698195
"2013-06-07"	"game-01"	889798
"2013-06-07"	"game-01"	786904
"2013-06-07"	"game-01"	804349
"2013-06-07"	"game-01"	400406
"2013-06-07"	"game-01"	652503
"2013-06-07"	"game-01"	479247
"2013-06-07"	"game-01"	981845
"2013-06-07"	"game-01"	222359
"2013-06-07"	"game-01"	423145
"2013-06-07"	"game-01"	229581
"2013-06-07"	"game-01"	973522
"2013-06-07"	"game-01"	688710
"2013-06-07"	"game-01"	328978
"2013-06-07"	"game-01"	46865
"2013-06-07"	"game-01"	793123
"2013-06-07"	"game-01"	858567
"2013-06-07"	"game-01"	751956
"2013-06-07"	"game-01"	751956
"2013-06-07"	"game-01"	92249
"2013-06-07"	"game-01"	239832
"2013-06-07"	"game-01"	134939
"2013-06-07"	"game-01"	956182
"2013-06-07"	"game-01"	816112
"2013-06-07"	"game-01"	43965
"2013-06-07"	"game-01"	396638
"2013-06-07"	"game-01"	592137
