"log_date"	"app_name"	"user_id"	"payment"
"2013-10-04"	"game-01"	776853	243
"2013-10-04"	"game-01"	776853	81
"2013-10-04"	"game-01"	698195	2571
"2013-10-04"	"game-01"	473727	810
"2013-10-04"	"game-01"	887549	81
"2013-10-04"	"game-01"	430129	81
"2013-10-04"	"game-01"	430129	162
"2013-10-04"	"game-01"	430129	162
"2013-10-04"	"game-01"	529714	81
"2013-10-04"	"game-01"	401902	2571
"2013-10-04"	"game-01"	772769	81
"2013-10-04"	"game-01"	600591	162
"2013-10-04"	"game-01"	600591	162
"2013-10-04"	"game-01"	130378	81
"2013-10-04"	"game-01"	5989	81
"2013-10-04"	"game-01"	99774	571
"2013-10-04"	"game-01"	259233	81
"2013-10-04"	"game-01"	259233	162
"2013-10-04"	"game-01"	532266	81
"2013-10-04"	"game-01"	532266	243
