"log_date"	"app_name"	"user_id"	"payment"
"2013-08-15"	"game-01"	698195	1333
"2013-08-15"	"game-01"	748904	81
"2013-08-15"	"game-01"	5332	1333
"2013-08-15"	"game-01"	150076	162
"2013-08-15"	"game-01"	156429	81
"2013-08-15"	"game-01"	936368	162
"2013-08-15"	"game-01"	936368	571
"2013-08-15"	"game-01"	936368	324
"2013-08-15"	"game-01"	936368	1333
"2013-08-15"	"game-01"	936368	81
"2013-08-15"	"game-01"	349510	81
"2013-08-15"	"game-01"	994056	81
"2013-08-15"	"game-01"	526252	162
"2013-08-15"	"game-01"	734110	1333
"2013-08-15"	"game-01"	600591	571
"2013-08-15"	"game-01"	625542	81
"2013-08-15"	"game-01"	259233	162
