"log_date","app_name","action_name","user_id","count"
"2013-07-22","game-01","help",10,2
"2013-07-22","game-01","help",13,13
"2013-07-22","game-01","help",44,7
"2013-07-22","game-01","help",164,6
"2013-07-22","game-01","help",204,18
"2013-07-22","game-01","help",377,7
"2013-07-22","game-01","help",457,5
"2013-07-22","game-01","help",480,8
"2013-07-22","game-01","help",484,7
"2013-07-22","game-01","help",565,13
"2013-07-22","game-01","help",692,9
"2013-07-22","game-01","help",851,1
"2013-07-22","game-01","help",861,4
"2013-07-22","game-01","help",974,5
"2013-07-22","game-01","help",999,6
"2013-07-22","game-01","help",1058,1
"2013-07-22","game-01","help",1104,5
"2013-07-22","game-01","help",1143,12
"2013-07-22","game-01","help",1158,4
"2013-07-22","game-01","help",1184,19
"2013-07-22","game-01","help",1369,2
"2013-07-22","game-01","help",1469,4
"2013-07-22","game-01","help",1481,13
"2013-07-22","game-01","help",1484,6
"2013-07-22","game-01","help",1590,4
"2013-07-22","game-01","help",1789,2
"2013-07-22","game-01","help",1818,3
"2013-07-22","game-01","help",1870,7
"2013-07-22","game-01","help",1940,1
"2013-07-22","game-01","help",2060,3
"2013-07-22","game-01","help",2075,3
"2013-07-22","game-01","help",2087,1
"2013-07-22","game-01","help",2167,5
"2013-07-22","game-01","help",2191,7
"2013-07-22","game-01","help",2202,1
"2013-07-22","game-01","help",2214,3
"2013-07-22","game-01","help",2344,11
"2013-07-22","game-01","help",2353,1
"2013-07-22","game-01","help",2395,4
"2013-07-22","game-01","help",2484,1
"2013-07-22","game-01","help",2495,8
"2013-07-22","game-01","help",2504,1
"2013-07-22","game-01","help",2668,5
"2013-07-22","game-01","help",2675,10
"2013-07-22","game-01","help",2678,7
"2013-07-22","game-01","help",2681,9
"2013-07-22","game-01","help",2690,3
"2013-07-22","game-01","help",2704,12
"2013-07-22","game-01","help",2716,6
"2013-07-22","game-01","help",2735,9
"2013-07-22","game-01","help",2737,3
"2013-07-22","game-01","help",2739,5
"2013-07-22","game-01","help",2745,4
"2013-07-22","game-01","help",2752,8
"2013-07-22","game-01","help",2768,4
"2013-07-22","game-01","help",2774,2
"2013-07-22","game-01","help",2792,1
"2013-07-22","game-01","help",2794,2
"2013-07-22","game-01","help",2802,6
"2013-07-22","game-01","help",2848,2
"2013-07-22","game-01","help",2900,8
"2013-07-22","game-01","help",2908,7
"2013-07-22","game-01","help",2932,1
"2013-07-22","game-01","help",2949,3
"2013-07-22","game-01","help",2968,1
"2013-07-22","game-01","help",2975,6
"2013-07-22","game-01","help",2982,14
"2013-07-22","game-01","help",3000,9
"2013-07-22","game-01","help",3003,12
"2013-07-22","game-01","help",3006,1
"2013-07-22","game-01","help",3015,7
"2013-07-22","game-01","help",3023,3
"2013-07-22","game-01","help",3024,1
"2013-07-22","game-01","help",3030,1
"2013-07-22","game-01","help",3036,7
"2013-07-22","game-01","help",3037,1
"2013-07-22","game-01","help",3057,16
"2013-07-22","game-01","help",3068,6
"2013-07-22","game-01","help",3069,9
"2013-07-22","game-01","help",3070,2
