"log_date"	"app_name"	"user_id"	"payment"
"2013-06-16"	"game-01"	776853	324
"2013-06-16"	"game-01"	776853	1333
"2013-06-16"	"game-01"	832486	162
"2013-06-16"	"game-01"	343705	162
"2013-06-16"	"game-01"	818870	81
"2013-06-16"	"game-01"	818870	81
"2013-06-16"	"game-01"	698195	1333
"2013-06-16"	"game-01"	804005	162
"2013-06-16"	"game-01"	518124	571
"2013-06-16"	"game-01"	213086	162
"2013-06-16"	"game-01"	5332	1333
"2013-06-16"	"game-01"	18886	571
"2013-06-16"	"game-01"	18886	571
"2013-06-16"	"game-01"	340034	81
"2013-06-16"	"game-01"	340034	81
"2013-06-16"	"game-01"	103581	571
"2013-06-16"	"game-01"	13356	162
"2013-06-16"	"game-01"	854994	571
"2013-06-16"	"game-01"	646166	81
"2013-06-16"	"game-01"	731348	81
"2013-06-16"	"game-01"	981360	810
"2013-06-16"	"game-01"	981360	571
"2013-06-16"	"game-01"	981360	162
"2013-06-16"	"game-01"	981360	1142
"2013-06-16"	"game-01"	981360	81
"2013-06-16"	"game-01"	80220	81
"2013-06-16"	"game-01"	80220	486
"2013-06-16"	"game-01"	80220	81
"2013-06-16"	"game-01"	285333	162
"2013-06-16"	"game-01"	285333	0
"2013-06-16"	"game-01"	730424	81
"2013-06-16"	"game-01"	730424	1333
"2013-06-16"	"game-01"	163662	81
