"log_date"	"app_name"	"user_id"	"payment"
"2013-09-03"	"game-01"	106832	571
"2013-09-03"	"game-01"	219501	1333
"2013-09-03"	"game-01"	219501	571
"2013-09-03"	"game-01"	34792	1429
"2013-09-03"	"game-01"	484271	810
"2013-09-03"	"game-01"	711765	571
"2013-09-03"	"game-01"	711765	243
"2013-09-03"	"game-01"	819151	1333
"2013-09-03"	"game-01"	570270	1429
"2013-09-03"	"game-01"	11128	333
"2013-09-03"	"game-01"	11128	81
"2013-09-03"	"game-01"	938686	1333
"2013-09-03"	"game-01"	826697	162
"2013-09-03"	"game-01"	625542	333
"2013-09-03"	"game-01"	678417	571
"2013-09-03"	"game-01"	259233	333
"2013-09-03"	"game-01"	966836	81
"2013-09-03"	"game-01"	966836	1429
