"log_date"	"app_name"	"user_id"	"payment"
"2013-07-16"	"game-01"	183356	333
"2013-07-16"	"game-01"	128003	81
"2013-07-16"	"game-01"	748904	81
"2013-07-16"	"game-01"	213086	1333
"2013-07-16"	"game-01"	213086	81
"2013-07-16"	"game-01"	692383	333
"2013-07-16"	"game-01"	18886	1429
"2013-07-16"	"game-01"	144019	162
"2013-07-16"	"game-01"	814817	1429
"2013-07-16"	"game-01"	276572	81
"2013-07-16"	"game-01"	350641	2571
"2013-07-16"	"game-01"	926321	81
"2013-07-16"	"game-01"	625542	81
"2013-07-16"	"game-01"	989282	81
"2013-07-16"	"game-01"	323087	81
"2013-07-16"	"game-01"	575293	762
