"log_date"	"app_name"	"user_id"	"payment"
"2013-08-31"	"game-01"	776853	2571
"2013-08-31"	"game-01"	776853	571
"2013-08-31"	"game-01"	106832	405
"2013-08-31"	"game-01"	106832	162
"2013-08-31"	"game-01"	106832	81
"2013-08-31"	"game-01"	106832	1333
"2013-08-31"	"game-01"	343705	81
"2013-08-31"	"game-01"	219501	1333
"2013-08-31"	"game-01"	219501	2571
"2013-08-31"	"game-01"	698195	1333
"2013-08-31"	"game-01"	698195	1333
"2013-08-31"	"game-01"	184158	571
"2013-08-31"	"game-01"	184158	2571
"2013-08-31"	"game-01"	748904	81
"2013-08-31"	"game-01"	768586	162
"2013-08-31"	"game-01"	477047	162
"2013-08-31"	"game-01"	196570	162
"2013-08-31"	"game-01"	570270	571
"2013-08-31"	"game-01"	570270	571
"2013-08-31"	"game-01"	644914	81
"2013-08-31"	"game-01"	822191	81
"2013-08-31"	"game-01"	11128	567
"2013-08-31"	"game-01"	11128	243
"2013-08-31"	"game-01"	2478	81
"2013-08-31"	"game-01"	120216	1333
"2013-08-31"	"game-01"	49270	162
"2013-08-31"	"game-01"	649489	81
"2013-08-31"	"game-01"	826697	648
"2013-08-31"	"game-01"	826697	486
"2013-08-31"	"game-01"	826697	243
"2013-08-31"	"game-01"	826697	571
"2013-08-31"	"game-01"	647835	81
"2013-08-31"	"game-01"	259233	571
"2013-08-31"	"game-01"	981360	2571
"2013-08-31"	"game-01"	981360	571
"2013-08-31"	"game-01"	981360	1333
"2013-08-31"	"game-01"	11595	162
"2013-08-31"	"game-01"	966836	81
"2013-08-31"	"game-01"	341839	243
"2013-08-31"	"game-01"	26623	81
