"log_date"	"app_name"	"user_id"
"2013-05-01"	"game-01"	608801
"2013-05-01"	"game-01"	712453
"2013-05-01"	"game-01"	776853
"2013-05-01"	"game-01"	823486
"2013-05-01"	"game-01"	113600
"2013-05-01"	"game-01"	452478
"2013-05-01"	"game-01"	702721
"2013-05-01"	"game-01"	855431
"2013-05-01"	"game-01"	776120
"2013-05-01"	"game-01"	634136
"2013-05-01"	"game-01"	957938
"2013-05-01"	"game-01"	101418
"2013-05-01"	"game-01"	607934
"2013-05-01"	"game-01"	351934
"2013-05-01"	"game-01"	697953
"2013-05-01"	"game-01"	940856
"2013-05-01"	"game-01"	10317
"2013-05-01"	"game-01"	422047
"2013-05-01"	"game-01"	192777
"2013-05-01"	"game-01"	71089
"2013-05-01"	"game-01"	658617
"2013-05-01"	"game-01"	941528
"2013-05-01"	"game-01"	677750
"2013-05-01"	"game-01"	493747
"2013-05-01"	"game-01"	421472
"2013-05-01"	"game-01"	464266
"2013-05-01"	"game-01"	658531
"2013-05-01"	"game-01"	705026
"2013-05-01"	"game-01"	240655
"2013-05-01"	"game-01"	842680
"2013-05-01"	"game-01"	363857
"2013-05-01"	"game-01"	671354
"2013-05-01"	"game-01"	145677
"2013-05-01"	"game-01"	32649
"2013-05-01"	"game-01"	415361
"2013-05-01"	"game-01"	695899
"2013-05-01"	"game-01"	343705
"2013-05-01"	"game-01"	604656
"2013-05-01"	"game-01"	159150
"2013-05-01"	"game-01"	89942
"2013-05-01"	"game-01"	818870
"2013-05-01"	"game-01"	867378
"2013-05-01"	"game-01"	698195
"2013-05-01"	"game-01"	719043
"2013-05-01"	"game-01"	743503
"2013-05-01"	"game-01"	889798
"2013-05-01"	"game-01"	400406
"2013-05-01"	"game-01"	645049
"2013-05-01"	"game-01"	175239
"2013-05-01"	"game-01"	479247
"2013-05-01"	"game-01"	20071
"2013-05-01"	"game-01"	648227
"2013-05-01"	"game-01"	400342
"2013-05-01"	"game-01"	423145
"2013-05-01"	"game-01"	281648
"2013-05-01"	"game-01"	610307
"2013-05-01"	"game-01"	188665
"2013-05-01"	"game-01"	328978
"2013-05-01"	"game-01"	7547
"2013-05-01"	"game-01"	580456
"2013-05-01"	"game-01"	171378
"2013-05-01"	"game-01"	92943
"2013-05-01"	"game-01"	858567
"2013-05-01"	"game-01"	81087
"2013-05-01"	"game-01"	751956
"2013-05-01"	"game-01"	92249
"2013-05-01"	"game-01"	351763
"2013-05-01"	"game-01"	469862
"2013-05-01"	"game-01"	516413
"2013-05-01"	"game-01"	759979
"2013-05-01"	"game-01"	213500
"2013-05-01"	"game-01"	315995
"2013-05-01"	"game-01"	701198
"2013-05-01"	"game-01"	108514
"2013-05-01"	"game-01"	180831
"2013-05-01"	"game-01"	592101
"2013-05-01"	"game-01"	122001
"2013-05-01"	"game-01"	401818
"2013-05-01"	"game-01"	964608
"2013-05-01"	"game-01"	172776
"2013-05-01"	"game-01"	681277
"2013-05-01"	"game-01"	102907
"2013-05-01"	"game-01"	529587
"2013-05-01"	"game-01"	893322
"2013-05-01"	"game-01"	698794
"2013-05-01"	"game-01"	455608
"2013-05-01"	"game-01"	777565
"2013-05-01"	"game-01"	310221
"2013-05-01"	"game-01"	230011
"2013-05-01"	"game-01"	783584
"2013-05-01"	"game-01"	729402
"2013-05-01"	"game-01"	994474
"2013-05-01"	"game-01"	994474
"2013-05-01"	"game-01"	906302
"2013-05-01"	"game-01"	245325
"2013-05-01"	"game-01"	622417
"2013-05-01"	"game-01"	135755
"2013-05-01"	"game-01"	627008
"2013-05-01"	"game-01"	340647
"2013-05-01"	"game-01"	562995
"2013-05-01"	"game-01"	880527
"2013-05-01"	"game-01"	387284
"2013-05-01"	"game-01"	402012
"2013-05-01"	"game-01"	824061
