"log_date","app_name","action_name","user_id","battle_count"
"702586701","game-01","battle",1316,1
"702586701","game-01","battle",1316,1
"702586701","game-01","battle",1316,1
"702586701","game-01","battle",1316,1
"702586701","game-01","battle",1316,1
"702586701","game-01","battle",1316,1
"702586701","game-01","battle",1316,3
"702586701","game-01","battle",1316,1
"702586701","game-01","battle",1316,1
"702586701","game-01","battle",1316,1
"702586701","game-01","battle",1316,5
"702586701","game-01","battle",1316,1
"702586701","game-01","battle",1316,1
"702586701","game-01","battle",1316,1
"702586701","game-01","battle",1316,1
"702586701","game-01","battle",1316,1
"702586701","game-01","battle",1316,1
"702586701","game-01","battle",1316,1
"702586701","game-01","battle",1316,1
"702586701","game-01","battle",1316,1
"702586701","game-01","battle",1316,1
"702586701","game-01","battle",1316,1
"702586701","game-01","battle",1316,1
"702586701","game-01","battle",1316,1
"702586701","game-01","battle",1316,1
"702586701","game-01","battle",1316,1
"702586701","game-01","battle",1316,2
"702586701","game-01","battle",1316,1
"702586701","game-01","battle",1316,1
"702586701","game-01","battle",1316,1
"702586701","game-01","battle",1316,1
"702586701","game-01","battle",1316,1
"702586701","game-01","battle",1316,1
"702586701","game-01","battle",1316,1
"702586701","game-01","battle",1316,1
"702586701","game-01","battle",1316,1
"702586701","game-01","battle",1316,1
"702586701","game-01","battle",1316,1
"702586701","game-01","battle",1316,1
"702586701","game-01","battle",1316,1
"702586701","game-01","battle",1316,1
"702586701","game-01","battle",1316,1
"702586701","game-01","battle",1316,3
"702586701","game-01","battle",1316,1
"702586701","game-01","battle",1316,1
"702586701","game-01","battle",1316,1
"702586701","game-01","battle",1316,2
"702586701","game-01","battle",1316,5
"702586701","game-01","battle",1316,1
"702586701","game-01","battle",1316,1
"702586701","game-01","battle",1316,1
"702586701","game-01","battle",1316,2
"702586701","game-01","battle",1316,1
"702586701","game-01","battle",1316,2
"702586701","game-01","battle",1316,6
"702586701","game-01","battle",1316,1
"702586701","game-01","battle",1316,1
"702586701","game-01","battle",1316,3
"702586701","game-01","battle",1316,1
"702586701","game-01","battle",1316,1
"702586701","game-01","battle",1316,1
"702586701","game-01","battle",1316,1
"702586701","game-01","battle",1316,1
"702586701","game-01","battle",1316,1
"702586701","game-01","battle",1316,2
"702586701","game-01","battle",1316,1
"702586701","game-01","battle",1316,1
"702586701","game-01","battle",1316,1
"702586701","game-01","battle",1316,1
"702586701","game-01","battle",1316,1
"702586701","game-01","battle",1316,1
"702586701","game-01","battle",1316,1
"702586701","game-01","battle",1316,1
"702586701","game-01","battle",1316,2
"702586701","game-01","battle",1316,1
"702586701","game-01","battle",1316,1
"702586701","game-01","battle",1316,1
"702586701","game-01","battle",1316,2
"702586701","game-01","battle",1316,1
"702586701","game-01","battle",1316,1
"702586701","game-01","battle",1316,1
"702586701","game-01","battle",1316,1
"702586701","game-01","battle",1316,1
"702586701","game-01","battle",1316,3
"702586701","game-01","battle",1316,1
"702586701","game-01","battle",1316,1
"702586701","game-01","battle",1316,1
"702586701","game-01","battle",1316,1
"702586701","game-01","battle",1316,1
"702586701","game-01","battle",1316,1
"702586701","game-01","battle",1316,1
"702586701","game-01","battle",1316,1
"702586701","game-01","battle",1316,1
"702586701","game-01","battle",1316,1
"702586701","game-01","battle",1316,1
"702586701","game-01","battle",1316,1
"702586701","game-01","battle",1316,1
"702586701","game-01","battle",1316,1
"702586701","game-01","battle",1316,1
"702586701","game-01","battle",1316,1
"702586701","game-01","battle",1316,1
"702586701","game-01","battle",1316,1
"702586701","game-01","battle",1316,1
"702586701","game-01","battle",1316,1
"702586701","game-01","battle",1316,1
"702586701","game-01","battle",1316,1
"702586701","game-01","battle",1316,2
"702586701","game-01","battle",1316,3
"702586701","game-01","battle",1316,1
"702586701","game-01","battle",1316,1
"702586701","game-01","battle",1316,2
"702586701","game-01","battle",1316,1
"702586701","game-01","battle",1316,1
"702586701","game-01","battle",1316,3
"702586701","game-01","battle",1316,1
"702586701","game-01","battle",1316,1
"702586701","game-01","battle",1316,1
"702586701","game-01","battle",1316,1
"702586701","game-01","battle",1316,1
"702586701","game-01","battle",1316,4
"702586701","game-01","battle",1316,1
"702586701","game-01","battle",1316,1
"702586701","game-01","battle",1316,1
"702586701","game-01","battle",1316,1
"702586701","game-01","battle",1316,1
"702586701","game-01","battle",1316,1
"702586701","game-01","battle",1316,1
"702586701","game-01","battle",1316,1
"702586701","game-01","battle",1316,1
"702586701","game-01","battle",1316,1
"702586701","game-01","battle",1316,1
"702586701","game-01","battle",1316,1
"702586701","game-01","battle",1316,1
"702586701","game-01","battle",1316,1
"702586701","game-01","battle",1316,1
"702586701","game-01","battle",1316,1
"702586701","game-01","battle",1316,1
"702586701","game-01","battle",1316,1
"702586701","game-01","battle",1316,1
"702586701","game-01","battle",1316,1
"702586701","game-01","battle",1316,1
"702586701","game-01","battle",1316,1
