"log_date"	"app_name"	"user_id"	"payment"
"2013-09-05"	"game-01"	219501	1333
"2013-09-05"	"game-01"	219501	2571
"2013-09-05"	"game-01"	219501	571
"2013-09-05"	"game-01"	219501	1333
"2013-09-05"	"game-01"	804005	1333
"2013-09-05"	"game-01"	748904	81
"2013-09-05"	"game-01"	829650	162
"2013-09-05"	"game-01"	480331	81
"2013-09-05"	"game-01"	275677	81
"2013-09-05"	"game-01"	11128	81
"2013-09-05"	"game-01"	11128	162
"2013-09-05"	"game-01"	11128	162
"2013-09-05"	"game-01"	912996	571
"2013-09-05"	"game-01"	912996	571
"2013-09-05"	"game-01"	99774	571
"2013-09-05"	"game-01"	99774	571
"2013-09-05"	"game-01"	678417	571
