"log_date","app_name","action_name","user_id","battle_count"
"703307901","game-01","battle",2050,1
"703307901","game-01","battle",2050,1
"703307901","game-01","battle",2050,1
"703307901","game-01","battle",2050,7
"703307901","game-01","battle",2050,1
"703307901","game-01","battle",2050,1
"703307901","game-01","battle",2050,6
"703307901","game-01","battle",2050,1
"703307901","game-01","battle",2050,4
"703307901","game-01","battle",2050,1
"703307901","game-01","battle",2050,3
"703307901","game-01","battle",2050,1
"703307901","game-01","battle",2050,4
"703307901","game-01","battle",2050,1
"703307901","game-01","battle",2050,8
"703307901","game-01","battle",2050,1
"703307901","game-01","battle",2050,6
"703307901","game-01","battle",2050,1
"703307901","game-01","battle",2050,1
"703307901","game-01","battle",2050,1
"703307901","game-01","battle",2050,6
"703307901","game-01","battle",2050,12
"703307901","game-01","battle",2050,6
"703307901","game-01","battle",2050,18
"703307901","game-01","battle",2050,1
"703307901","game-01","battle",2050,6
"703307901","game-01","battle",2050,1
"703307901","game-01","battle",2050,1
"703307901","game-01","battle",2050,1
"703307901","game-01","battle",2050,1
"703307901","game-01","battle",2050,6
"703307901","game-01","battle",2050,1
"703307901","game-01","battle",2050,6
"703307901","game-01","battle",2050,1
"703307901","game-01","battle",2050,1
"703307901","game-01","battle",2050,1
"703307901","game-01","battle",2050,2
"703307901","game-01","battle",2050,3
"703307901","game-01","battle",2050,4
"703307901","game-01","battle",2050,9
"703307901","game-01","battle",2050,1
"703307901","game-01","battle",2050,1
"703307901","game-01","battle",2050,1
"703307901","game-01","battle",2050,3
"703307901","game-01","battle",2050,1
"703307901","game-01","battle",2050,1
"703307901","game-01","battle",2050,6
"703307901","game-01","battle",2050,6
"703307901","game-01","battle",2050,1
"703307901","game-01","battle",2050,1
"703307901","game-01","battle",2050,1
"703307901","game-01","battle",2050,1
"703307901","game-01","battle",2050,4
"703307901","game-01","battle",2050,1
"703307901","game-01","battle",2050,1
"703307901","game-01","battle",2050,1
"703307901","game-01","battle",2050,1
"703307901","game-01","battle",2050,1
"703307901","game-01","battle",2050,7
"703307901","game-01","battle",2050,1
"703307901","game-01","battle",2050,1
"703307901","game-01","battle",2050,1
"703307901","game-01","battle",2050,1
"703307901","game-01","battle",2050,17
"703307901","game-01","battle",2050,1
"703307901","game-01","battle",2050,1
"703307901","game-01","battle",2050,1
"703307901","game-01","battle",2050,1
"703307901","game-01","battle",2050,1
"703307901","game-01","battle",2050,1
"703307901","game-01","battle",2050,1
"703307901","game-01","battle",2050,1
"703307901","game-01","battle",2050,2
"703307901","game-01","battle",2050,3
"703307901","game-01","battle",2050,1
"703307901","game-01","battle",2050,1
"703307901","game-01","battle",2050,2
"703307901","game-01","battle",2050,1
"703307901","game-01","battle",2050,2
"703307901","game-01","battle",2050,1
"703307901","game-01","battle",2050,7
"703307901","game-01","battle",2050,1
"703307901","game-01","battle",2050,1
"703307901","game-01","battle",2050,1
"703307901","game-01","battle",2050,1
"703307901","game-01","battle",2050,1
"703307901","game-01","battle",2050,3
"703307901","game-01","battle",2050,3
"703307901","game-01","battle",2050,2
"703307901","game-01","battle",2050,1
"703307901","game-01","battle",2050,1
"703307901","game-01","battle",2050,1
"703307901","game-01","battle",2050,1
"703307901","game-01","battle",2050,1
"703307901","game-01","battle",2050,1
"703307901","game-01","battle",2050,1
"703307901","game-01","battle",2050,1
"703307901","game-01","battle",2050,18
"703307901","game-01","battle",2050,1
"703307901","game-01","battle",2050,5
"703307901","game-01","battle",2050,5
"703307901","game-01","battle",2050,3
"703307901","game-01","battle",2050,1
"703307901","game-01","battle",2050,1
"703307901","game-01","battle",2050,1
"703307901","game-01","battle",2050,6
"703307901","game-01","battle",2050,1
"703307901","game-01","battle",2050,4
"703307901","game-01","battle",2050,2
"703307901","game-01","battle",2050,2
"703307901","game-01","battle",2050,1
"703307901","game-01","battle",2050,1
"703307901","game-01","battle",2050,1
"703307901","game-01","battle",2050,2
"703307901","game-01","battle",2050,2
"703307901","game-01","battle",2050,6
"703307901","game-01","battle",2050,1
"703307901","game-01","battle",2050,1
"703307901","game-01","battle",2050,1
"703307901","game-01","battle",2050,1
"703307901","game-01","battle",2050,1
"703307901","game-01","battle",2050,5
"703307901","game-01","battle",2050,1
"703307901","game-01","battle",2050,1
"703307901","game-01","battle",2050,10
"703307901","game-01","battle",2050,6
"703307901","game-01","battle",2050,1
"703307901","game-01","battle",2050,1
"703307901","game-01","battle",2050,1
"703307901","game-01","battle",2050,6
"703307901","game-01","battle",2050,1
"703307901","game-01","battle",2050,2
"703307901","game-01","battle",2050,3
"703307901","game-01","battle",2050,13
"703307901","game-01","battle",2050,1
"703307901","game-01","battle",2050,43
"703307901","game-01","battle",2050,9
"703307901","game-01","battle",2050,2
"703307901","game-01","battle",2050,2
"703307901","game-01","battle",2050,2
"703307901","game-01","battle",2050,2
"703307901","game-01","battle",2050,1
"703307901","game-01","battle",2050,1
"703307901","game-01","battle",2050,3
"703307901","game-01","battle",2050,2
"703307901","game-01","battle",2050,1
"703307901","game-01","battle",2050,1
"703307901","game-01","battle",2050,1
"703307901","game-01","battle",2050,1
"703307901","game-01","battle",2050,6
"703307901","game-01","battle",2050,2
"703307901","game-01","battle",2050,1
"703307901","game-01","battle",2050,4
"703307901","game-01","battle",2050,1
"703307901","game-01","battle",2050,1
"703307901","game-01","battle",2050,2
"703307901","game-01","battle",2050,1
"703307901","game-01","battle",2050,1
"703307901","game-01","battle",2050,1
"703307901","game-01","battle",2050,1
"703307901","game-01","battle",2050,1
"703307901","game-01","battle",2050,6
"703307901","game-01","battle",2050,6
"703307901","game-01","battle",2050,1
"703307901","game-01","battle",2050,1
"703307901","game-01","battle",2050,1
"703307901","game-01","battle",2050,3
"703307901","game-01","battle",2050,2
"703307901","game-01","battle",2050,6
"703307901","game-01","battle",2050,2
"703307901","game-01","battle",2050,1
"703307901","game-01","battle",2050,1
"703307901","game-01","battle",2050,1
"703307901","game-01","battle",2050,1
"703307901","game-01","battle",2050,1
"703307901","game-01","battle",2050,14
"703307901","game-01","battle",2050,1
"703307901","game-01","battle",2050,1
"703307901","game-01","battle",2050,6
"703307901","game-01","battle",2050,1
"703307901","game-01","battle",2050,1
"703307901","game-01","battle",2050,2
"703307901","game-01","battle",2050,1
"703307901","game-01","battle",2050,1
"703307901","game-01","battle",2050,1
"703307901","game-01","battle",2050,1
"703307901","game-01","battle",2050,1
"703307901","game-01","battle",2050,3
"703307901","game-01","battle",2050,1
"703307901","game-01","battle",2050,1
"703307901","game-01","battle",2050,4
"703307901","game-01","battle",2050,6
"703307901","game-01","battle",2050,1
"703307901","game-01","battle",2050,1
"703307901","game-01","battle",2050,6
"703307901","game-01","battle",2050,2
"703307901","game-01","battle",2050,1
"703307901","game-01","battle",2050,2
"703307901","game-01","battle",2050,1
"703307901","game-01","battle",2050,1
"703307901","game-01","battle",2050,27
"703307901","game-01","battle",2050,6
"703307901","game-01","battle",2050,4
"703307901","game-01","battle",2050,1
"703307901","game-01","battle",2050,3
"703307901","game-01","battle",2050,1
"703307901","game-01","battle",2050,1
"703307901","game-01","battle",2050,6
"703307901","game-01","battle",2050,1
"703307901","game-01","battle",2050,1
"703307901","game-01","battle",2050,1
"703307901","game-01","battle",2050,1
"703307901","game-01","battle",2050,1
"703307901","game-01","battle",2050,6
"703307901","game-01","battle",2050,1
"703307901","game-01","battle",2050,2
"703307901","game-01","battle",2050,2
"703307901","game-01","battle",2050,1
"703307901","game-01","battle",2050,6
"703307901","game-01","battle",2050,1
"703307901","game-01","battle",2050,1
"703307901","game-01","battle",2050,1
"703307901","game-01","battle",2050,2
"703307901","game-01","battle",2050,6
"703307901","game-01","battle",2050,18
"703307901","game-01","battle",2050,1
"703307901","game-01","battle",2050,2
"703307901","game-01","battle",2050,1
"703307901","game-01","battle",2050,1
"703307901","game-01","battle",2050,1
"703307901","game-01","battle",2050,1
"703307901","game-01","battle",2050,6
"703307901","game-01","battle",2050,1
"703307901","game-01","battle",2050,1
"703307901","game-01","battle",2050,2
"703307901","game-01","battle",2050,1
"703307901","game-01","battle",2050,1
"703307901","game-01","battle",2050,6
"703307901","game-01","battle",2050,1
"703307901","game-01","battle",2050,3
"703307901","game-01","battle",2050,1
"703307901","game-01","battle",2050,6
"703307901","game-01","battle",2050,15
"703307901","game-01","battle",2050,28
"703307901","game-01","battle",2050,1
"703307901","game-01","battle",2050,1
"703307901","game-01","battle",2050,3
"703307901","game-01","battle",2050,9
"703307901","game-01","battle",2050,1
"703307901","game-01","battle",2050,10
"703307901","game-01","battle",2050,7
"703307901","game-01","battle",2050,1
"703307901","game-01","battle",2050,1
"703307901","game-01","battle",2050,1
"703307901","game-01","battle",2050,1
"703307901","game-01","battle",2050,1
"703307901","game-01","battle",2050,1
"703307901","game-01","battle",2050,1
"703307901","game-01","battle",2050,1
"703307901","game-01","battle",2050,1
"703307901","game-01","battle",2050,1
"703307901","game-01","battle",2050,2
"703307901","game-01","battle",2050,1
"703307901","game-01","battle",2050,1
"703307901","game-01","battle",2050,1
"703307901","game-01","battle",2050,19
"703307901","game-01","battle",2050,1
"703307901","game-01","battle",2050,1
"703307901","game-01","battle",2050,1
"703307901","game-01","battle",2050,1
"703307901","game-01","battle",2050,4
"703307901","game-01","battle",2050,6
"703307901","game-01","battle",2050,2
"703307901","game-01","battle",2050,4
"703307901","game-01","battle",2050,3
"703307901","game-01","battle",2050,3
"703307901","game-01","battle",2050,1
"703307901","game-01","battle",2050,2
"703307901","game-01","battle",2050,1
"703307901","game-01","battle",2050,6
"703307901","game-01","battle",2050,1
"703307901","game-01","battle",2050,15
"703307901","game-01","battle",2050,2
"703307901","game-01","battle",2050,2
"703307901","game-01","battle",2050,1
"703307901","game-01","battle",2050,1
"703307901","game-01","battle",2050,1
"703307901","game-01","battle",2050,3
"703307901","game-01","battle",2050,3
"703307901","game-01","battle",2050,2
"703307901","game-01","battle",2050,1
"703307901","game-01","battle",2050,9
"703307901","game-01","battle",2050,1
"703307901","game-01","battle",2050,6
"703307901","game-01","battle",2050,1
"703307901","game-01","battle",2050,7
"703307901","game-01","battle",2050,1
"703307901","game-01","battle",2050,1
"703307901","game-01","battle",2050,1
"703307901","game-01","battle",2050,1
"703307901","game-01","battle",2050,6
"703307901","game-01","battle",2050,1
