"log_date"	"app_name"	"user_id"	"payment"
"2013-09-01"	"game-01"	776120	162
"2013-09-01"	"game-01"	106832	162
"2013-09-01"	"game-01"	106832	571
"2013-09-01"	"game-01"	698195	571
"2013-09-01"	"game-01"	698195	1333
"2013-09-01"	"game-01"	804005	1333
"2013-09-01"	"game-01"	321574	571
"2013-09-01"	"game-01"	321574	162
"2013-09-01"	"game-01"	278989	972
"2013-09-01"	"game-01"	278989	729
"2013-09-01"	"game-01"	278989	1142
"2013-09-01"	"game-01"	278989	1333
"2013-09-01"	"game-01"	748904	81
"2013-09-01"	"game-01"	748904	81
"2013-09-01"	"game-01"	768586	2571
"2013-09-01"	"game-01"	768586	81
"2013-09-01"	"game-01"	692383	243
"2013-09-01"	"game-01"	263961	81
"2013-09-01"	"game-01"	263961	81
"2013-09-01"	"game-01"	555842	162
"2013-09-01"	"game-01"	711765	162
"2013-09-01"	"game-01"	711765	1142
"2013-09-01"	"game-01"	570270	81
"2013-09-01"	"game-01"	867201	81
"2013-09-01"	"game-01"	275677	486
"2013-09-01"	"game-01"	11128	81
"2013-09-01"	"game-01"	938686	162
"2013-09-01"	"game-01"	649489	162
"2013-09-01"	"game-01"	826697	1296
"2013-09-01"	"game-01"	826697	648
"2013-09-01"	"game-01"	826697	1134
"2013-09-01"	"game-01"	826697	81
"2013-09-01"	"game-01"	259233	571
"2013-09-01"	"game-01"	544198	162
"2013-09-01"	"game-01"	11595	648
"2013-09-01"	"game-01"	26623	162
