"log_date"	"app_name"	"user_id"	"payment"
"2013-09-08"	"game-01"	106832	571
"2013-09-08"	"game-01"	106832	571
"2013-09-08"	"game-01"	696807	81
"2013-09-08"	"game-01"	674680	162
"2013-09-08"	"game-01"	430129	162
"2013-09-08"	"game-01"	263146	81
"2013-09-08"	"game-01"	549556	81
"2013-09-08"	"game-01"	118158	571
"2013-09-08"	"game-01"	270925	81
"2013-09-08"	"game-01"	11128	405
"2013-09-08"	"game-01"	11128	1333
"2013-09-08"	"game-01"	11128	1142
"2013-09-08"	"game-01"	11128	81
"2013-09-08"	"game-01"	11128	162
"2013-09-08"	"game-01"	11128	571
"2013-09-08"	"game-01"	625542	571
"2013-09-08"	"game-01"	128583	81
"2013-09-08"	"game-01"	259233	571
"2013-09-08"	"game-01"	259233	81
"2013-09-08"	"game-01"	487735	162
