"log_date"	"app_name"	"user_id"	"payment"
"2013-06-04"	"game-01"	698195	666
"2013-06-04"	"game-01"	698195	1333
"2013-06-04"	"game-01"	804005	571
"2013-06-04"	"game-01"	5332	1333
"2013-06-04"	"game-01"	18886	1333
"2013-06-04"	"game-01"	18886	333
"2013-06-04"	"game-01"	18886	1333
"2013-06-04"	"game-01"	570270	571
"2013-06-04"	"game-01"	539596	333
"2013-06-04"	"game-01"	140581	2571
"2013-06-04"	"game-01"	140581	333
"2013-06-04"	"game-01"	891356	486
"2013-06-04"	"game-01"	891356	162
"2013-06-04"	"game-01"	285333	162
