"log_date"	"app_name"	"user_id"	"payment"
"2013-08-27"	"game-01"	776853	2571
"2013-08-27"	"game-01"	219501	333
"2013-08-27"	"game-01"	219501	162
"2013-08-27"	"game-01"	804005	1333
"2013-08-27"	"game-01"	34792	571
"2013-08-27"	"game-01"	518124	1429
"2013-08-27"	"game-01"	278989	571
"2013-08-27"	"game-01"	278989	81
"2013-08-27"	"game-01"	184158	1429
"2013-08-27"	"game-01"	473727	2571
"2013-08-27"	"game-01"	484271	2571
"2013-08-27"	"game-01"	921809	162
"2013-08-27"	"game-01"	711765	162
"2013-08-27"	"game-01"	711765	1429
"2013-08-27"	"game-01"	196570	1333
"2013-08-27"	"game-01"	570270	2858
"2013-08-27"	"game-01"	570270	2571
"2013-08-27"	"game-01"	120216	2571
"2013-08-27"	"game-01"	826697	162
"2013-08-27"	"game-01"	826697	1665
"2013-08-27"	"game-01"	826697	324
"2013-08-27"	"game-01"	826697	162
"2013-08-27"	"game-01"	989282	162
"2013-08-27"	"game-01"	989282	81
"2013-08-27"	"game-01"	259233	81
"2013-08-27"	"game-01"	259233	333
"2013-08-27"	"game-01"	733887	571
"2013-08-27"	"game-01"	733887	333
"2013-08-27"	"game-01"	733887	81
"2013-08-27"	"game-01"	206097	2571
"2013-08-27"	"game-01"	11595	333
"2013-08-27"	"game-01"	11595	81
"2013-08-27"	"game-01"	26623	81
