"log_date"	"app_name"	"user_id"	"payment"
"2013-08-17"	"game-01"	219501	405
"2013-08-17"	"game-01"	518124	81
"2013-08-17"	"game-01"	184158	81
"2013-08-17"	"game-01"	184158	1429
"2013-08-17"	"game-01"	156429	81
"2013-08-17"	"game-01"	596056	81
"2013-08-17"	"game-01"	932452	1333
"2013-08-17"	"game-01"	932452	1333
"2013-08-17"	"game-01"	603365	162
"2013-08-17"	"game-01"	963734	81
"2013-08-17"	"game-01"	963734	81
"2013-08-17"	"game-01"	846205	81
"2013-08-17"	"game-01"	196570	1333
"2013-08-17"	"game-01"	611293	162
"2013-08-17"	"game-01"	120216	81
"2013-08-17"	"game-01"	120216	81
"2013-08-17"	"game-01"	526252	81
"2013-08-17"	"game-01"	288034	81
"2013-08-17"	"game-01"	288034	162
"2013-08-17"	"game-01"	600591	1429
"2013-08-17"	"game-01"	905541	81
"2013-08-17"	"game-01"	259233	81
"2013-08-17"	"game-01"	259233	81
"2013-08-17"	"game-01"	920267	81
"2013-08-17"	"game-01"	503790	81
