"log_date"	"app_name"	"user_id"	"payment"
"2013-10-22"	"game-01"	406423	95
"2013-10-22"	"game-01"	484271	1619
"2013-10-22"	"game-01"	484271	2952
"2013-10-22"	"game-01"	299477	381
"2013-10-22"	"game-01"	430129	95
"2013-10-22"	"game-01"	430129	381
"2013-10-22"	"game-01"	574199	381
"2013-10-22"	"game-01"	681840	190
"2013-10-22"	"game-01"	254325	95
"2013-10-22"	"game-01"	43843	95
"2013-10-22"	"game-01"	43843	285
"2013-10-22"	"game-01"	69430	475
"2013-10-22"	"game-01"	259233	1619
"2013-10-22"	"game-01"	460009	190
