"log_date"	"log_hour"	"app_name"	"user_id"	"count"
"2013-08-21"	11	"game-01"	1973	50
"2013-08-21"	13	"game-01"	1973	33
"2013-08-21"	12	"game-01"	1973	36
"2013-08-21"	6	"game-01"	1973	4
"2013-08-21"	2	"game-01"	1973	114
"2013-08-21"	17	"game-01"	1973	103
"2013-08-21"	7	"game-01"	1973	48
"2013-08-21"	21	"game-01"	275	6
"2013-08-21"	19	"game-01"	275	3
"2013-08-21"	19	"game-01"	4005	22
"2013-08-21"	19	"game-01"	4729	21
"2013-08-21"	14	"game-01"	4729	64
"2013-08-21"	13	"game-01"	4729	110
"2013-08-21"	10	"game-01"	390	30
"2013-08-21"	13	"game-01"	390	15
"2013-08-21"	5	"game-01"	390	187
"2013-08-21"	11	"game-01"	390	20
"2013-08-21"	20	"game-01"	390	6
"2013-08-21"	21	"game-01"	390	23
"2013-08-21"	18	"game-01"	390	55
"2013-08-21"	16	"game-01"	390	128
"2013-08-21"	9	"game-01"	390	33
"2013-08-21"	17	"game-01"	390	90
"2013-08-21"	21	"game-01"	5252	12
"2013-08-21"	0	"game-01"	5252	120
"2013-08-21"	2	"game-01"	6817	64
"2013-08-21"	15	"game-01"	6817	118
"2013-08-21"	0	"game-01"	6817	6
"2013-08-21"	3	"game-01"	6817	118
"2013-08-21"	7	"game-01"	6817	51
"2013-08-21"	20	"game-01"	6817	145
"2013-08-21"	6	"game-01"	4176	35
"2013-08-21"	0	"game-01"	4176	9
"2013-08-21"	1	"game-01"	4176	94
"2013-08-21"	2	"game-01"	4176	13
"2013-08-21"	23	"game-01"	4176	17
"2013-08-21"	9	"game-01"	4176	17
"2013-08-21"	22	"game-01"	4176	23
"2013-08-21"	3	"game-01"	4176	15
"2013-08-21"	7	"game-01"	4176	15
"2013-08-21"	21	"game-01"	4106	6
"2013-08-21"	10	"game-01"	2729	184
"2013-08-21"	5	"game-01"	2729	1
"2013-08-21"	7	"game-01"	2729	264
"2013-08-21"	12	"game-01"	2729	82
"2013-08-21"	11	"game-01"	2729	172
"2013-08-21"	6	"game-01"	2729	38
"2013-08-21"	3	"game-01"	2729	131
"2013-08-21"	5	"game-01"	5105	114
"2013-08-21"	16	"game-01"	7325	37
"2013-08-21"	1	"game-01"	6727	57
"2013-08-21"	2	"game-01"	6727	18
"2013-08-21"	0	"game-01"	6727	174
"2013-08-21"	20	"game-01"	6727	210
"2013-08-21"	3	"game-01"	6956	199
"2013-08-21"	19	"game-01"	6956	41
"2013-08-21"	21	"game-01"	7829	25
"2013-08-21"	0	"game-01"	7829	101
"2013-08-21"	1	"game-01"	7829	85
"2013-08-21"	6	"game-01"	3146	4
"2013-08-21"	4	"game-01"	5418	171
"2013-08-21"	12	"game-01"	5765	3
"2013-08-21"	13	"game-01"	5765	17
"2013-08-21"	20	"game-01"	3700	1
"2013-08-21"	19	"game-01"	3700	110
"2013-08-21"	20	"game-01"	5920	126
"2013-08-21"	11	"game-01"	5920	74
"2013-08-21"	4	"game-01"	9540	17
"2013-08-21"	23	"game-01"	9540	58
"2013-08-21"	16	"game-01"	9540	189
"2013-08-21"	10	"game-01"	9540	110
"2013-08-21"	2	"game-01"	9540	44
"2013-08-21"	5	"game-01"	9540	148
"2013-08-21"	9	"game-01"	9540	105
"2013-08-21"	8	"game-01"	7093	51
"2013-08-21"	4	"game-01"	7093	169
"2013-08-21"	6	"game-01"	2554	139
"2013-08-21"	8	"game-01"	2554	132
"2013-08-21"	3	"game-01"	2554	19
"2013-08-21"	18	"game-01"	2554	92
"2013-08-21"	17	"game-01"	2554	6
"2013-08-21"	0	"game-01"	2554	102
"2013-08-21"	19	"game-01"	2554	107
"2013-08-21"	5	"game-01"	2554	34
"2013-08-21"	1	"game-01"	2554	44
"2013-08-21"	20	"game-01"	2554	76
"2013-08-21"	17	"game-01"	8692	3
"2013-08-21"	1	"game-01"	2064	103
"2013-08-21"	2	"game-01"	2064	187
"2013-08-21"	18	"game-01"	1905	6
"2013-08-21"	7	"game-01"	5832	7
"2013-08-21"	12	"game-01"	5832	43
"2013-08-21"	10	"game-01"	5832	7
"2013-08-21"	1	"game-01"	5832	26
"2013-08-21"	11	"game-01"	5832	1
"2013-08-21"	20	"game-01"	5832	40
"2013-08-21"	0	"game-01"	5832	31
"2013-08-21"	19	"game-01"	5832	46
"2013-08-21"	8	"game-01"	5832	88
"2013-08-21"	9	"game-01"	5832	94
"2013-08-21"	7	"game-01"	2016	175
"2013-08-21"	6	"game-01"	2016	60
"2013-08-21"	12	"game-01"	687	25
"2013-08-21"	8	"game-01"	687	156
"2013-08-21"	14	"game-01"	3068	34
"2013-08-21"	3	"game-01"	3068	11
"2013-08-21"	0	"game-01"	3068	147
"2013-08-21"	13	"game-01"	3068	3
"2013-08-21"	11	"game-01"	3068	106
"2013-08-21"	15	"game-01"	3068	22
"2013-08-21"	12	"game-01"	4269	54
"2013-08-21"	7	"game-01"	4269	70
"2013-08-21"	3	"game-01"	4269	11
"2013-08-21"	18	"game-01"	2123	4
"2013-08-21"	17	"game-01"	2123	326
"2013-08-21"	14	"game-01"	2123	148
"2013-08-21"	13	"game-01"	2123	30
"2013-08-21"	16	"game-01"	2123	76
"2013-08-21"	1	"game-01"	2123	3
"2013-08-21"	1	"game-01"	8545	187
"2013-08-21"	4	"game-01"	8545	15
"2013-08-21"	10	"game-01"	553	301
"2013-08-21"	14	"game-01"	553	58
"2013-08-21"	15	"game-01"	553	13
"2013-08-21"	20	"game-01"	2170	50
"2013-08-21"	19	"game-01"	2170	12
"2013-08-21"	20	"game-01"	6929	142
