"log_date","app_name","action_name","user_id","count"
"2013-08-03","game-01","message",13,2
"2013-08-03","game-01","message",133,3
"2013-08-03","game-01","message",149,1
"2013-08-03","game-01","message",301,1
"2013-08-03","game-01","message",480,3
"2013-08-03","game-01","message",484,1
"2013-08-03","game-01","message",507,1
"2013-08-03","game-01","message",565,1
"2013-08-03","game-01","message",851,4
"2013-08-03","game-01","message",941,2
"2013-08-03","game-01","message",974,1
"2013-08-03","game-01","message",999,1
"2013-08-03","game-01","message",1143,1
"2013-08-03","game-01","message",1184,1
"2013-08-03","game-01","message",1369,3
"2013-08-03","game-01","message",1390,2
"2013-08-03","game-01","message",1484,1
"2013-08-03","game-01","message",1590,3
"2013-08-03","game-01","message",1596,1
"2013-08-03","game-01","message",1636,2
"2013-08-03","game-01","message",1789,1
"2013-08-03","game-01","message",1893,1
"2013-08-03","game-01","message",1998,1
"2013-08-03","game-01","message",2060,1
"2013-08-03","game-01","message",2087,1
"2013-08-03","game-01","message",2185,5
"2013-08-03","game-01","message",2191,46
"2013-08-03","game-01","message",2214,1
"2013-08-03","game-01","message",2258,1
"2013-08-03","game-01","message",2484,5
"2013-08-03","game-01","message",2495,1
"2013-08-03","game-01","message",2503,1
"2013-08-03","game-01","message",2504,1
"2013-08-03","game-01","message",2675,1
"2013-08-03","game-01","message",2708,11
"2013-08-03","game-01","message",2717,1
"2013-08-03","game-01","message",2788,1
"2013-08-03","game-01","message",2792,6
"2013-08-03","game-01","message",2794,3
"2013-08-03","game-01","message",2848,3
"2013-08-03","game-01","message",2864,3
"2013-08-03","game-01","message",2900,8
"2013-08-03","game-01","message",2908,1
"2013-08-03","game-01","message",2949,2
"2013-08-03","game-01","message",2964,1
"2013-08-03","game-01","message",2968,11
"2013-08-03","game-01","message",2975,1
"2013-08-03","game-01","message",2982,1
"2013-08-03","game-01","message",3000,13
"2013-08-03","game-01","message",3054,13
"2013-08-03","game-01","message",3070,1
"2013-08-03","game-01","message",3077,1
"2013-08-03","game-01","message",3146,1
"2013-08-03","game-01","message",3196,1
"2013-08-03","game-01","message",3359,1
"2013-08-03","game-01","message",3366,17
"2013-08-03","game-01","message",3376,2
"2013-08-03","game-01","message",3398,5
"2013-08-03","game-01","message",3403,3
"2013-08-03","game-01","message",3421,17
"2013-08-03","game-01","message",3454,14
"2013-08-03","game-01","message",3546,2
"2013-08-03","game-01","message",3564,3
"2013-08-03","game-01","message",3568,26
"2013-08-03","game-01","message",3575,2
"2013-08-03","game-01","message",3595,3
"2013-08-03","game-01","message",3628,11
"2013-08-03","game-01","message",3633,3
"2013-08-03","game-01","message",3639,2
"2013-08-03","game-01","message",3657,7
"2013-08-03","game-01","message",3679,1
"2013-08-03","game-01","message",3680,1
"2013-08-03","game-01","message",3703,7
"2013-08-03","game-01","message",3715,17
"2013-08-03","game-01","message",3723,1
"2013-08-03","game-01","message",3743,2
"2013-08-03","game-01","message",3772,1
"2013-08-03","game-01","message",3780,3
"2013-08-03","game-01","message",3807,8
"2013-08-03","game-01","message",3857,35
"2013-08-03","game-01","message",3905,6
"2013-08-03","game-01","message",3922,22
"2013-08-03","game-01","message",3934,3
"2013-08-03","game-01","message",3935,2
"2013-08-03","game-01","message",3939,40
"2013-08-03","game-01","message",3940,2
"2013-08-03","game-01","message",3979,29
"2013-08-03","game-01","message",3981,1
"2013-08-03","game-01","message",3989,7
"2013-08-03","game-01","message",4047,122
"2013-08-03","game-01","message",4049,17
"2013-08-03","game-01","message",4050,1
"2013-08-03","game-01","message",4052,1
"2013-08-03","game-01","message",4054,1
"2013-08-03","game-01","message",4055,1
"2013-08-03","game-01","message",4056,22
"2013-08-03","game-01","message",4057,2
"2013-08-03","game-01","message",4060,1
"2013-08-03","game-01","message",4061,1
"2013-08-03","game-01","message",4062,1
"2013-08-03","game-01","message",4063,1
"2013-08-03","game-01","message",4065,1
"2013-08-03","game-01","message",4066,1
"2013-08-03","game-01","message",4069,1
"2013-08-03","game-01","message",4070,1
"2013-08-03","game-01","message",4071,1
"2013-08-03","game-01","message",4073,1
"2013-08-03","game-01","message",4074,25
"2013-08-03","game-01","message",4075,1
"2013-08-03","game-01","message",4076,1
"2013-08-03","game-01","message",4077,1
"2013-08-03","game-01","message",4079,1
"2013-08-03","game-01","message",4080,1
"2013-08-03","game-01","message",4082,1
"2013-08-03","game-01","message",4083,15
"2013-08-03","game-01","message",4087,1
"2013-08-03","game-01","message",4095,1
"2013-08-03","game-01","message",4097,1
"2013-08-03","game-01","message",4100,5
"2013-08-03","game-01","message",4101,1
"2013-08-03","game-01","message",4102,2
"2013-08-03","game-01","message",4103,6
"2013-08-03","game-01","message",4104,1
"2013-08-03","game-01","message",4105,1
"2013-08-03","game-01","message",4106,1
"2013-08-03","game-01","message",4107,1
"2013-08-03","game-01","message",4110,1
"2013-08-03","game-01","message",4111,1
"2013-08-03","game-01","message",4113,1
"2013-08-03","game-01","message",4114,1
