"log_date","app_name","action_name","user_id","count"
"2013-06-02","game-01","help",8,7
"2013-06-02","game-01","help",10,5
"2013-06-02","game-01","help",13,9
"2013-06-02","game-01","help",28,3
"2013-06-02","game-01","help",44,20
"2013-06-02","game-01","help",49,2
"2013-06-02","game-01","help",133,12
"2013-06-02","game-01","help",164,7
"2013-06-02","game-01","help",204,2
"2013-06-02","game-01","help",269,1
"2013-06-02","game-01","help",301,10
"2013-06-02","game-01","help",377,1
"2013-06-02","game-01","help",435,4
"2013-06-02","game-01","help",457,55
"2013-06-02","game-01","help",474,5
"2013-06-02","game-01","help",484,1
"2013-06-02","game-01","help",509,2
"2013-06-02","game-01","help",606,2
"2013-06-02","game-01","help",614,5
"2013-06-02","game-01","help",653,5
"2013-06-02","game-01","help",654,13
"2013-06-02","game-01","help",692,9
"2013-06-02","game-01","help",700,10
"2013-06-02","game-01","help",759,3
"2013-06-02","game-01","help",763,20
"2013-06-02","game-01","help",775,5
"2013-06-02","game-01","help",786,2
"2013-06-02","game-01","help",851,5
"2013-06-02","game-01","help",861,3
"2013-06-02","game-01","help",870,1
"2013-06-02","game-01","help",941,3
"2013-06-02","game-01","help",953,3
"2013-06-02","game-01","help",955,12
"2013-06-02","game-01","help",956,7
"2013-06-02","game-01","help",972,4
"2013-06-02","game-01","help",974,7
"2013-06-02","game-01","help",999,3
"2013-06-02","game-01","help",1058,14
"2013-06-02","game-01","help",1087,3
"2013-06-02","game-01","help",1104,9
"2013-06-02","game-01","help",1107,5
"2013-06-02","game-01","help",1111,5
"2013-06-02","game-01","help",1119,2
"2013-06-02","game-01","help",1121,18
"2013-06-02","game-01","help",1143,7
"2013-06-02","game-01","help",1158,12
"2013-06-02","game-01","help",1164,4
"2013-06-02","game-01","help",1167,3
"2013-06-02","game-01","help",1184,33
"2013-06-02","game-01","help",1189,13
"2013-06-02","game-01","help",1204,6
"2013-06-02","game-01","help",1211,10
"2013-06-02","game-01","help",1219,7
"2013-06-02","game-01","help",1250,9
"2013-06-02","game-01","help",1257,6
"2013-06-02","game-01","help",1259,4
"2013-06-02","game-01","help",1269,21
"2013-06-02","game-01","help",1309,3
"2013-06-02","game-01","help",1323,2
"2013-06-02","game-01","help",1336,7
"2013-06-02","game-01","help",1352,3
"2013-06-02","game-01","help",1369,2
"2013-06-02","game-01","help",1396,6
"2013-06-02","game-01","help",1400,3
"2013-06-02","game-01","help",1403,3
"2013-06-02","game-01","help",1412,5
"2013-06-02","game-01","help",1440,6
"2013-06-02","game-01","help",1469,9
"2013-06-02","game-01","help",1481,12
"2013-06-02","game-01","help",1484,5
"2013-06-02","game-01","help",1512,4
"2013-06-02","game-01","help",1546,2
"2013-06-02","game-01","help",1561,6
"2013-06-02","game-01","help",1571,8
"2013-06-02","game-01","help",1590,5
"2013-06-02","game-01","help",1611,37
"2013-06-02","game-01","help",1614,7
"2013-06-02","game-01","help",1620,2
"2013-06-02","game-01","help",1636,11
"2013-06-02","game-01","help",1637,1
"2013-06-02","game-01","help",1643,3
"2013-06-02","game-01","help",1644,1
"2013-06-02","game-01","help",1661,4
"2013-06-02","game-01","help",1669,1
"2013-06-02","game-01","help",1676,2
"2013-06-02","game-01","help",1753,9
"2013-06-02","game-01","help",1758,2
"2013-06-02","game-01","help",1769,8
"2013-06-02","game-01","help",1775,14
"2013-06-02","game-01","help",1780,5
"2013-06-02","game-01","help",1786,3
"2013-06-02","game-01","help",1789,12
"2013-06-02","game-01","help",1793,2
"2013-06-02","game-01","help",1800,3
"2013-06-02","game-01","help",1802,9
"2013-06-02","game-01","help",1806,1
"2013-06-02","game-01","help",1814,7
"2013-06-02","game-01","help",1816,1
"2013-06-02","game-01","help",1818,4
"2013-06-02","game-01","help",1819,2
"2013-06-02","game-01","help",1824,2
"2013-06-02","game-01","help",1826,5
"2013-06-02","game-01","help",1829,1
