"log_date"	"app_name"	"user_id"	"payment"
"2013-09-02"	"game-01"	219501	81
"2013-09-02"	"game-01"	219501	1429
"2013-09-02"	"game-01"	698195	1429
"2013-09-02"	"game-01"	748904	333
"2013-09-02"	"game-01"	484271	2571
"2013-09-02"	"game-01"	484271	1333
"2013-09-02"	"game-01"	484271	1429
"2013-09-02"	"game-01"	263961	81
"2013-09-02"	"game-01"	603365	81
"2013-09-02"	"game-01"	711765	1429
"2013-09-02"	"game-01"	971948	162
"2013-09-02"	"game-01"	794654	81
"2013-09-02"	"game-01"	270925	333
"2013-09-02"	"game-01"	275677	648
"2013-09-02"	"game-01"	275677	486
"2013-09-02"	"game-01"	898846	243
"2013-09-02"	"game-01"	11128	486
"2013-09-02"	"game-01"	11128	324
"2013-09-02"	"game-01"	11128	333
"2013-09-02"	"game-01"	649489	81
"2013-09-02"	"game-01"	649489	81
"2013-09-02"	"game-01"	678417	81
"2013-09-02"	"game-01"	678417	333
"2013-09-02"	"game-01"	259233	81
"2013-09-02"	"game-01"	26623	81
