"log_date"	"app_name"	"user_id"	"payment"
"2013-09-07"	"game-01"	224645	81
"2013-09-07"	"game-01"	509871	81
"2013-09-07"	"game-01"	696807	324
"2013-09-07"	"game-01"	696807	571
"2013-09-07"	"game-01"	804005	1333
"2013-09-07"	"game-01"	768586	972
"2013-09-07"	"game-01"	936368	324
"2013-09-07"	"game-01"	787742	81
"2013-09-07"	"game-01"	644914	81
"2013-09-07"	"game-01"	829650	81
"2013-09-07"	"game-01"	234564	81
"2013-09-07"	"game-01"	49270	81
"2013-09-07"	"game-01"	49270	162
"2013-09-07"	"game-01"	130378	81
"2013-09-07"	"game-01"	130378	81
"2013-09-07"	"game-01"	758971	81
"2013-09-07"	"game-01"	259233	571
"2013-09-07"	"game-01"	259233	81
"2013-09-07"	"game-01"	33718	81
"2013-09-07"	"game-01"	337754	81
