"log_date","app_name","action_name","user_id","count"
"2013-08-02","game-01","help",13,5
"2013-08-02","game-01","help",44,11
"2013-08-02","game-01","help",133,31
"2013-08-02","game-01","help",164,8
"2013-08-02","game-01","help",204,30
"2013-08-02","game-01","help",301,12
"2013-08-02","game-01","help",377,1
"2013-08-02","game-01","help",480,15
"2013-08-02","game-01","help",565,17
"2013-08-02","game-01","help",692,17
"2013-08-02","game-01","help",861,3
"2013-08-02","game-01","help",883,4
"2013-08-02","game-01","help",974,3
"2013-08-02","game-01","help",999,14
"2013-08-02","game-01","help",1128,6
"2013-08-02","game-01","help",1143,22
"2013-08-02","game-01","help",1158,7
"2013-08-02","game-01","help",1184,27
"2013-08-02","game-01","help",1189,10
"2013-08-02","game-01","help",1390,7
"2013-08-02","game-01","help",1469,4
"2013-08-02","game-01","help",1481,9
"2013-08-02","game-01","help",1484,6
"2013-08-02","game-01","help",1636,9
"2013-08-02","game-01","help",1672,1
"2013-08-02","game-01","help",1870,8
"2013-08-02","game-01","help",1940,9
"2013-08-02","game-01","help",1998,1
"2013-08-02","game-01","help",2021,3
"2013-08-02","game-01","help",2060,8
"2013-08-02","game-01","help",2075,17
"2013-08-02","game-01","help",2162,1
"2013-08-02","game-01","help",2167,7
"2013-08-02","game-01","help",2185,6
"2013-08-02","game-01","help",2191,5
"2013-08-02","game-01","help",2197,3
"2013-08-02","game-01","help",2214,15
"2013-08-02","game-01","help",2258,7
"2013-08-02","game-01","help",2344,14
"2013-08-02","game-01","help",2364,2
"2013-08-02","game-01","help",2395,12
"2013-08-02","game-01","help",2484,14
"2013-08-02","game-01","help",2495,23
"2013-08-02","game-01","help",2500,3
"2013-08-02","game-01","help",2501,1
"2013-08-02","game-01","help",2658,1
"2013-08-02","game-01","help",2678,13
"2013-08-02","game-01","help",2681,5
"2013-08-02","game-01","help",2704,4
"2013-08-02","game-01","help",2716,3
"2013-08-02","game-01","help",2735,2
"2013-08-02","game-01","help",2739,4
"2013-08-02","game-01","help",2768,3
"2013-08-02","game-01","help",2792,3
"2013-08-02","game-01","help",2793,7
"2013-08-02","game-01","help",2862,1
"2013-08-02","game-01","help",2900,2
"2013-08-02","game-01","help",2908,2
"2013-08-02","game-01","help",2949,25
"2013-08-02","game-01","help",2968,4
"2013-08-02","game-01","help",2975,6
"2013-08-02","game-01","help",2982,17
"2013-08-02","game-01","help",3000,4
"2013-08-02","game-01","help",3003,10
"2013-08-02","game-01","help",3057,19
"2013-08-02","game-01","help",3070,24
"2013-08-02","game-01","help",3077,6
"2013-08-02","game-01","help",3146,3
"2013-08-02","game-01","help",3177,3
"2013-08-02","game-01","help",3250,3
"2013-08-02","game-01","help",3338,3
"2013-08-02","game-01","help",3366,26
"2013-08-02","game-01","help",3376,12
"2013-08-02","game-01","help",3384,5
"2013-08-02","game-01","help",3398,3
"2013-08-02","game-01","help",3403,14
"2013-08-02","game-01","help",3421,8
"2013-08-02","game-01","help",3523,4
"2013-08-02","game-01","help",3547,7
"2013-08-02","game-01","help",3550,4
"2013-08-02","game-01","help",3553,1
"2013-08-02","game-01","help",3564,1
"2013-08-02","game-01","help",3566,6
"2013-08-02","game-01","help",3574,2
"2013-08-02","game-01","help",3575,17
"2013-08-02","game-01","help",3583,3
"2013-08-02","game-01","help",3595,5
"2013-08-02","game-01","help",3621,5
"2013-08-02","game-01","help",3628,15
"2013-08-02","game-01","help",3633,2
"2013-08-02","game-01","help",3637,1
"2013-08-02","game-01","help",3639,9
"2013-08-02","game-01","help",3680,3
"2013-08-02","game-01","help",3694,3
"2013-08-02","game-01","help",3703,4
"2013-08-02","game-01","help",3714,1
"2013-08-02","game-01","help",3715,3
"2013-08-02","game-01","help",3719,7
"2013-08-02","game-01","help",3743,15
"2013-08-02","game-01","help",3772,8
"2013-08-02","game-01","help",3780,11
"2013-08-02","game-01","help",3790,6
"2013-08-02","game-01","help",3795,1
"2013-08-02","game-01","help",3803,9
"2013-08-02","game-01","help",3807,14
"2013-08-02","game-01","help",3827,2
"2013-08-02","game-01","help",3839,29
"2013-08-02","game-01","help",3854,5
"2013-08-02","game-01","help",3857,9
"2013-08-02","game-01","help",3890,7
"2013-08-02","game-01","help",3905,1
"2013-08-02","game-01","help",3939,1
"2013-08-02","game-01","help",3940,4
"2013-08-02","game-01","help",3971,3
"2013-08-02","game-01","help",3979,19
"2013-08-02","game-01","help",3985,10
"2013-08-02","game-01","help",3989,5
"2013-08-02","game-01","help",4003,1
"2013-08-02","game-01","help",4038,8
"2013-08-02","game-01","help",4047,5
