"log_date"	"app_name"	"user_id"	"payment"
"2013-09-06"	"game-01"	776853	81
"2013-09-06"	"game-01"	776853	1429
"2013-09-06"	"game-01"	106832	81
"2013-09-06"	"game-01"	343705	81
"2013-09-06"	"game-01"	219501	1333
"2013-09-06"	"game-01"	219501	571
"2013-09-06"	"game-01"	698195	81
"2013-09-06"	"game-01"	8105	81
"2013-09-06"	"game-01"	748904	81
"2013-09-06"	"game-01"	473727	81
"2013-09-06"	"game-01"	692383	81
"2013-09-06"	"game-01"	484271	1429
"2013-09-06"	"game-01"	484271	81
"2013-09-06"	"game-01"	555842	81
"2013-09-06"	"game-01"	819151	81
"2013-09-06"	"game-01"	196570	81
"2013-09-06"	"game-01"	570270	81
"2013-09-06"	"game-01"	138461	81
"2013-09-06"	"game-01"	794654	81
"2013-09-06"	"game-01"	529714	81
"2013-09-06"	"game-01"	867371	81
"2013-09-06"	"game-01"	574199	81
"2013-09-06"	"game-01"	574199	81
"2013-09-06"	"game-01"	11128	162
"2013-09-06"	"game-01"	11128	1429
"2013-09-06"	"game-01"	120216	81
"2013-09-06"	"game-01"	143553	81
"2013-09-06"	"game-01"	472956	1429
"2013-09-06"	"game-01"	649489	81
"2013-09-06"	"game-01"	600591	1429
"2013-09-06"	"game-01"	600591	81
"2013-09-06"	"game-01"	5989	81
"2013-09-06"	"game-01"	259233	81
"2013-09-06"	"game-01"	981360	2571
"2013-09-06"	"game-01"	211199	81
"2013-09-06"	"game-01"	11595	162
