"log_date"	"app_name"	"user_id"
"2013-07-01"	"game-01"	404541
"2013-07-01"	"game-01"	764435
"2013-07-01"	"game-01"	620678
"2013-07-01"	"game-01"	176869
"2013-07-01"	"game-01"	721356
"2013-07-01"	"game-01"	119845
"2013-07-01"	"game-01"	216342
"2013-07-01"	"game-01"	776853
"2013-07-01"	"game-01"	525047
"2013-07-01"	"game-01"	113600
"2013-07-01"	"game-01"	732971
"2013-07-01"	"game-01"	452478
"2013-07-01"	"game-01"	216200
"2013-07-01"	"game-01"	855431
"2013-07-01"	"game-01"	973448
"2013-07-01"	"game-01"	776120
"2013-07-01"	"game-01"	660325
"2013-07-01"	"game-01"	519991
"2013-07-01"	"game-01"	799948
"2013-07-01"	"game-01"	602938
"2013-07-01"	"game-01"	33956
"2013-07-01"	"game-01"	319424
"2013-07-01"	"game-01"	692433
"2013-07-01"	"game-01"	725461
"2013-07-01"	"game-01"	424225
"2013-07-01"	"game-01"	298106
"2013-07-01"	"game-01"	390281
"2013-07-01"	"game-01"	107707
"2013-07-01"	"game-01"	202639
"2013-07-01"	"game-01"	280910
"2013-07-01"	"game-01"	702282
"2013-07-01"	"game-01"	11698
"2013-07-01"	"game-01"	843804
"2013-07-01"	"game-01"	484069
"2013-07-01"	"game-01"	969542
"2013-07-01"	"game-01"	968682
"2013-07-01"	"game-01"	545099
"2013-07-01"	"game-01"	912575
"2013-07-01"	"game-01"	406959
"2013-07-01"	"game-01"	10317
"2013-07-01"	"game-01"	422047
"2013-07-01"	"game-01"	753573
"2013-07-01"	"game-01"	452989
"2013-07-01"	"game-01"	680570
"2013-07-01"	"game-01"	50958
"2013-07-01"	"game-01"	527085
"2013-07-01"	"game-01"	698850
"2013-07-01"	"game-01"	348523
"2013-07-01"	"game-01"	71089
"2013-07-01"	"game-01"	452461
"2013-07-01"	"game-01"	980744
"2013-07-01"	"game-01"	391676
"2013-07-01"	"game-01"	315204
"2013-07-01"	"game-01"	677750
"2013-07-01"	"game-01"	162694
"2013-07-01"	"game-01"	471197
"2013-07-01"	"game-01"	493747
"2013-07-01"	"game-01"	62551
"2013-07-01"	"game-01"	286730
"2013-07-01"	"game-01"	464266
"2013-07-01"	"game-01"	998493
"2013-07-01"	"game-01"	712657
"2013-07-01"	"game-01"	715430
"2013-07-01"	"game-01"	446470
"2013-07-01"	"game-01"	978877
"2013-07-01"	"game-01"	832486
"2013-07-01"	"game-01"	128290
"2013-07-01"	"game-01"	583464
"2013-07-01"	"game-01"	680594
"2013-07-01"	"game-01"	517005
"2013-07-01"	"game-01"	874764
"2013-07-01"	"game-01"	658531
"2013-07-01"	"game-01"	705026
"2013-07-01"	"game-01"	75617
"2013-07-01"	"game-01"	224645
"2013-07-01"	"game-01"	943051
"2013-07-01"	"game-01"	661832
"2013-07-01"	"game-01"	604751
"2013-07-01"	"game-01"	710467
"2013-07-01"	"game-01"	293532
"2013-07-01"	"game-01"	871100
"2013-07-01"	"game-01"	569465
"2013-07-01"	"game-01"	742794
"2013-07-01"	"game-01"	103157
"2013-07-01"	"game-01"	842680
"2013-07-01"	"game-01"	963938
"2013-07-01"	"game-01"	603911
"2013-07-01"	"game-01"	454765
"2013-07-01"	"game-01"	671354
"2013-07-01"	"game-01"	197818
"2013-07-01"	"game-01"	717939
"2013-07-01"	"game-01"	765120
"2013-07-01"	"game-01"	294837
"2013-07-01"	"game-01"	745834
"2013-07-01"	"game-01"	607101
"2013-07-01"	"game-01"	877129
"2013-07-01"	"game-01"	695899
"2013-07-01"	"game-01"	564170
"2013-07-01"	"game-01"	343705
"2013-07-01"	"game-01"	288171
"2013-07-01"	"game-01"	929242
"2013-07-01"	"game-01"	467136
"2013-07-01"	"game-01"	953887
"2013-07-01"	"game-01"	660633
"2013-07-01"	"game-01"	813297
"2013-07-01"	"game-01"	902958
"2013-07-01"	"game-01"	827371
"2013-07-01"	"game-01"	487215
"2013-07-01"	"game-01"	125600
"2013-07-01"	"game-01"	762546
"2013-07-01"	"game-01"	426498
"2013-07-01"	"game-01"	678976
"2013-07-01"	"game-01"	761670
"2013-07-01"	"game-01"	732518
"2013-07-01"	"game-01"	805257
"2013-07-01"	"game-01"	166312
"2013-07-01"	"game-01"	160410
"2013-07-01"	"game-01"	89942
"2013-07-01"	"game-01"	818870
"2013-07-01"	"game-01"	568044
"2013-07-01"	"game-01"	916657
"2013-07-01"	"game-01"	377047
"2013-07-01"	"game-01"	190570
"2013-07-01"	"game-01"	698195
"2013-07-01"	"game-01"	209136
"2013-07-01"	"game-01"	805982
"2013-07-01"	"game-01"	388977
"2013-07-01"	"game-01"	777158
"2013-07-01"	"game-01"	804349
"2013-07-01"	"game-01"	400406
"2013-07-01"	"game-01"	978795
"2013-07-01"	"game-01"	630461
"2013-07-01"	"game-01"	254487
"2013-07-01"	"game-01"	981845
"2013-07-01"	"game-01"	648227
"2013-07-01"	"game-01"	117452
"2013-07-01"	"game-01"	458531
"2013-07-01"	"game-01"	229581
"2013-07-01"	"game-01"	973522
"2013-07-01"	"game-01"	249292
"2013-07-01"	"game-01"	328978
"2013-07-01"	"game-01"	424005
"2013-07-01"	"game-01"	31229
