"log_date"	"app_name"	"user_id"	"payment"
"2013-10-24"	"game-01"	696807	667
"2013-10-24"	"game-01"	748904	95
"2013-10-24"	"game-01"	915789	95
"2013-10-24"	"game-01"	196570	95
"2013-10-24"	"game-01"	430129	95
"2013-10-24"	"game-01"	430129	190
"2013-10-24"	"game-01"	430129	380
"2013-10-24"	"game-01"	630305	95
"2013-10-24"	"game-01"	257225	190
"2013-10-24"	"game-01"	5989	190
"2013-10-24"	"game-01"	142777	95
"2013-10-24"	"game-01"	725753	95
"2013-10-24"	"game-01"	725753	95
"2013-10-24"	"game-01"	981360	2952
"2013-10-24"	"game-01"	830863	2668
"2013-10-24"	"game-01"	958857	1524
"2013-10-24"	"game-01"	411692	95
