"log_date","app_name","action_name","user_id","battle_count"
"702326001","game-01","battle",823,1
"702326001","game-01","battle",823,1
"702326001","game-01","battle",823,1
"702326001","game-01","battle",823,1
"702326001","game-01","battle",823,1
"702326001","game-01","battle",823,1
"702326001","game-01","battle",823,1
"702326001","game-01","battle",823,1
"702326001","game-01","battle",823,1
"702326001","game-01","battle",823,1
"702326001","game-01","battle",823,1
"702326001","game-01","battle",823,1
"702326001","game-01","battle",823,1
"702326001","game-01","battle",823,1
"702326001","game-01","battle",823,1
"702326001","game-01","battle",823,1
"702326001","game-01","battle",823,1
"702326001","game-01","battle",823,1
"702326001","game-01","battle",823,1
"702326001","game-01","battle",823,1
"702326001","game-01","battle",823,1
"702326001","game-01","battle",823,1
"702326001","game-01","battle",823,1
"702326001","game-01","battle",823,1
"702326001","game-01","battle",823,1
"702326001","game-01","battle",823,1
"702326001","game-01","battle",823,1
"702326001","game-01","battle",823,1
"702326001","game-01","battle",823,1
"702326001","game-01","battle",823,1
"702326001","game-01","battle",823,1
"702326001","game-01","battle",823,1
"702326001","game-01","battle",823,1
"702326001","game-01","battle",823,2
"702326001","game-01","battle",823,2
